time,x
0,592
580,580
1156,576
1764,608
2344,580
2932,588
3520,588
4104,584
4692,588
5280,588
5860,580
6444,584
7032,588
7620,588
8248,628
8792,544
9384,592
9964,580
10556,592
11148,592
11732,584
12324,592
12916,592
13500,584
14084,584
14672,588
15256,584
15832,576
16416,584
16996,580
17568,572
18156,588
18740,584
19316,576
19904,588
20492,588
21080,588
21680,600
22284,604
22880,596
23492,612
24116,624
24724,608
25348,624
25968,620
26576,608
27796,1220
28396,600
28996,600
29588,592
30788,1200
31384,596
31976,592
32572,596
33164,592
33752,588
34344,592
34936,592
35520,584
36104,584
36688,584
37276,588
37856,580
38440,584
39016,576
39592,576
40172,580
40748,576
41324,576
41896,572
42468,572
43040,572
43612,572
44760,1148
45336,576
45916,580
46492,576
47068,576
47648,580
48276,628
48800,524
49380,580
49956,576
50528,572
51104,576
51680,576
52252,572
52820,568
53392,572
53968,576
54540,572
55112,572
55688,576
56264,576
56840,576
57416,576
57992,576
58568,576
59152,584
59736,584
60316,580
60904,588
61492,588
62072,580
62656,584
63288,632
63820,532
64400,580
64980,580
65560,580
66136,576
66716,580
67292,576
67864,572
68440,576
69020,580
69600,580
70180,580
70772,592
71364,592
71956,592
72552,596
73152,600
73740,588
74336,596
74928,592
75516,588
76108,592
76688,580
77268,580
77844,576
78424,580
79004,580
79576,572
80148,572
80728,580
81304,576
81876,572
82452,576
83024,572
83600,576
84172,572
84744,572
85316,572
85888,572
86456,568
87024,568
87592,568
88152,560
88716,564
89276,560
89832,556
90384,552
90940,556
91488,548
92036,548
92588,552
93132,544
93688,556
94296,608
94796,500
95344,548
95900,556
96460,560
97016,556
97572,556
98124,552
98680,556
99788,1108
100344,556
100900,556
101448,548
102004,556
102560,556
103108,548
103660,552
104212,552
104772,560
105332,560
105888,556
106448,560
107000,552
107560,560
108116,556
108672,556
109792,1120
110352,560
110912,560
111468,556
112028,560
112588,560
113140,552
113700,560
114304,604
114808,504
115360,552
115912,552
116464,552
117020,556
117572,552
