time,x
0,944
932,932
1884,952
2832,948
3792,960
4716,924
5652,936
6648,996
7552,904
8488,936
9424,936
10368,944
11320,952
12248,928
13180,932
14128,948
15060,932
16052,992
16936,884
17896,960
18848,952
19788,940
20640,852
21660,1020
22616,956
23548,932
24492,944
25224,732
25408,184
26336,928
27256,920
28192,936
29100,908
29320,220
30028,708
30960,932
31900,940
32824,924
33164,340
33252,88
33760,508
34692,932
35624,932
36532,908
37440,908
38372,932
39320,948
40240,920
41144,904
42060,916
42980,920
43900,920
44796,896
45720,924
46672,952
47552,880
48472,920
49388,916
50308,920
51240,932
52160,920
53088,928
54020,932
54948,928
55860,912
56768,908
57704,936
58680,976
59544,864
60464,920
61376,912
62300,924
63224,924
64128,904
65052,924
65972,920
66888,916
67784,896
68700,916
69676,976
70536,860
71436,900
72332,896
73240,908
74144,904
