time,x,y
0,628,0
684,684,0
1308,624,0
1940,632,0
2516,576,0
3140,624,0
3776,636,0
4412,636,0
5044,632,1
5676,632,1
6308,632,1
6940,632,1
7568,628,1
8244,676,1
8816,572,1
9440,624,1
10056,616,1
10680,624,1
11308,628,1
11936,628,1
12560,624,1
13188,628,1
13824,636,0
14456,632,0
15084,628,0
15712,628,0
16344,632,0
16972,628,0
17596,624,0
18224,628,0
18848,624,0
19472,624,0
20100,628,0
20720,620,0
21344,624,0
21968,624,0
22588,620,0
23208,620,0
23832,624,0
24460,628,0
25080,620,0
25700,620,0
26328,628,0
26956,628,0
27584,628,0
28204,620,0
28828,624,0
29464,636,0
30092,628,0
30720,628,0
31412,692,0
31992,580,0
33256,1264,0
33892,636,0
34528,636,0
35164,636,0
35800,636,0
36444,644,0
37080,636,0
37712,632,0
38352,640,0
38984,632,0
40252,1268,0
40884,632,0
41524,640,0
42160,636,0
42788,628,0
43420,632,0
44060,640,0
44692,632,0
45320,628,0
45956,636,0
46600,644,0
47236,636,0
47868,632,0
48504,636,0
49148,644,0
49780,632,0
50412,632,0
51048,636,0
51688,640,0
52324,636,0
52956,632,0
53600,644,0
54228,628,0
54860,632,0
55492,632,1
56132,640,1
56768,636,1
57408,640,1
58044,636,1
58748,704,1
59332,584,1
59972,640,1
60608,636,1
61244,636,1
61880,636,1
62520,640,1
63152,632,0
63844,692,0
64416,572,0
65056,640,0
65744,688,0
66320,576,0
66960,640,0
67596,636,0
68232,636,0
68864,632,0
69504,640,0
70140,636,0
70772,632,1
71408,636,1
72044,636,1
72736,692,1
73312,576,1
73944,632,1
74580,636,1
75216,636,1
75848,632,0
77176,1328,0
77816,640,0
78396,580,0
79032,636,0
79724,692,0
80304,580,0
80936,632,0
81632,696,0
82212,580,0
83492,1280,0
84196,704,0
84780,584,0
85476,696,0
86068,592,0
86708,640,0
87352,644,0
87996,644,0
89292,1296,0
89936,644,1
90584,648,1
91292,708,1
91876,584,1
92524,648,1
93180,656,1
93832,652,1
94476,644,0
95128,652,0
95780,652,0
96424,644,0
97072,648,0
97728,656,0
98376,648,0
99020,644,0
100324,1304,0
100968,644,0
101620,652,0
102276,656,0
