time,x
0,628
684,684
1308,624
1940,632
2516,576
3140,624
3776,636
4412,636
5044,632
5676,632
6308,632
6940,632
7568,628
8244,676
8816,572
9440,624
10056,616
10680,624
11308,628
11936,628
12560,624
13188,628
13824,636
14456,632
15084,628
15712,628
16344,632
16972,628
17596,624
18224,628
18848,624
19472,624
20100,628
20720,620
21344,624
21968,624
22588,620
23208,620
23832,624
24460,628
25080,620
25700,620
26328,628
26956,628
27584,628
28204,620
28828,624
29464,636
30092,628
30720,628
31412,692
31992,580
33256,1264
33892,636
34528,636
35164,636
35800,636
36444,644
37080,636
37712,632
38352,640
38984,632
40252,1268
40884,632
41524,640
42160,636
42788,628
43420,632
44060,640
44692,632
45320,628
45956,636
46600,644
47236,636
47868,632
48504,636
49148,644
49780,632
50412,632
51048,636
51688,640
52324,636
52956,632
53600,644
54228,628
54860,632
55492,632
56132,640
56768,636
57408,640
58044,636
58748,704
59332,584
59972,640
60608,636
61244,636
61880,636
62520,640
63152,632
63844,692
64416,572
65056,640
65744,688
66320,576
66960,640
67596,636
68232,636
68864,632
69504,640
70140,636
70772,632
71408,636
72044,636
72736,692
73312,576
73944,632
74580,636
75216,636
75848,632
77176,1328
77816,640
78396,580
79032,636
79724,692
80304,580
80936,632
81632,696
82212,580
83492,1280
84196,704
84780,584
85476,696
86068,592
86708,640
87352,644
87996,644
89292,1296
89936,644
90584,648
91292,708
91876,584
92524,648
93180,656
93832,652
94476,644
95128,652
95780,652
96424,644
97072,648
97728,656
98376,648
99020,644
100324,1304
100968,644
101620,652
102276,656
