time,x,y
0,636,0
528,528,0
1164,636,0
1704,540,0
2284,580,0
2868,584,1
3452,584,1
4032,580,1
4668,636,1
5188,520,1
5772,584,1
6352,580,1
7512,1160,0
8088,576,0
8668,580,0
9248,580,0
9824,576,0
10396,572,0
10980,584,0
11560,580,0
12136,576,0
12724,588,0
13308,584,0
13892,584,0
14476,584,0
15060,584,0
15648,588,0
16236,588,0
16820,584,0
17400,580,0
17988,588,0
18576,588,0
19160,584,0
19744,584,0
20336,592,0
20920,584,0
21508,588,0
22096,588,0
22680,584,0
23260,580,0
23840,580,0
24420,580,0
25000,580,0
25580,580,0
26160,580,0
26740,580,0
27324,584,0
27904,580,0
28484,580,0
29064,580,1
29648,584,1
30228,580,1
30812,584,1
31388,576,1
32024,636,1
32548,524,1
33124,576,1
33704,580,1
34284,580,1
34852,568,1
35432,580,0
36012,580,0
36592,580,0
37172,580,0
37752,580,0
38328,576,0
38912,584,0
39492,580,0
40072,580,0
40656,584,0
41248,592,0
41836,588,0
42420,584,0
43008,588,0
43596,588,0
44180,584,0
44772,592,0
45356,584,0
45936,580,0
46532,596,0
47116,584,0
47704,588,0
48292,588,0
48884,592,0
49472,588,0
50064,592,0
50652,588,0
51244,592,0
51844,600,0
52444,600,0
53048,604,0
53648,600,0
54252,604,0
54864,612,0
55464,600,0
56060,596,0
56660,600,0
57252,592,0
57852,600,0
58440,588,0
59044,604,0
59632,588,0
60232,600,0
60828,596,0
61412,584,0
62008,596,0
62596,588,0
63188,592,0
63776,588,0
64376,600,0
65572,1196,0
66172,600,0
66768,596,0
67368,600,0
68556,1188,0
69152,596,0
69732,580,0
70324,592,0
70912,588,0
71496,584,0
72084,588,0
72664,580,0
73232,568,0
73804,572,0
74376,572,0
74944,568,1
75520,576,1
76092,572,1
76652,560,1
77272,620,1
77760,488,1
78316,556,1
78872,556,1
79420,548,0
80516,1096,0
81056,540,0
81596,540,0
82132,536,0
82672,540,0
83204,532,0
83740,536,0
84280,540,1
84820,540,1
85360,540,1
85904,544,1
86440,536,1
87040,600,1
87536,496,1
88080,544,1
88620,540,0
89704,1084,0
90300,596,0
90420,120,0
90800,380,0
90960,160,0
91360,400,0
91400,40,0
91864,464,0
91984,120,0
92164,180,0
92460,296,0
93060,600,0
93384,324,0
93424,40,0
93644,220,0
93960,316,0
94160,200,0
94564,404,0
94744,180,0
95124,380,0
95280,156,0
95404,124,0
95864,460,0
95924,60,0
96144,220,0
96464,320,0
96744,280,0
97044,300,0
97204,160,0
97404,200,0
97624,220,0
98068,444,0
98344,276,0
98524,180,0
98664,140,0
98888,224,0
99108,220,0
99484,376,0
99648,164,0
100088,440,0
100108,20,0
100368,260,0
100728,360,0
101048,320,0
101248,200,0
101528,280,0
101668,140,0
101868,200,0
102088,220,0
102468,380,0
102668,200,0
102888,220,0
103268,380,0
103328,60,0
103628,300,0
103928,300,0
104248,320,0
104388,140,0
104668,280,0
104868,200,0
105088,220,0
105488,400,0
105728,240,0
105948,220,0
106044,96,0
106444,400,0
106764,320,0
106804,40,0
107044,240,0
107524,480,0
107604,80,0
108024,420,0
108044,20,0
108304,260,0
108568,264,0
108968,400,0
109128,160,0
109388,260,0
109688,300,0
109928,240,0
110128,200,0
110368,240,0
110748,380,0
110968,220,0
111188,220,0
111368,180,0
111548,180,0
111868,320,0
112108,240,0
112372,264,0
112672,300,0
112832,160,0
113072,240,0
113472,400,0
113712,240,0
113772,60,0
114168,396,0
114268,100,0
114712,444,0
114888,176,0
114968,80,0
115308,340,0
115628,320,0
115948,320,0
116168,220,0
116212,44,0
116688,476,0
116948,260,0
117108,160,0
117328,220,0
117468,140,0
117872,404,0
118072,200,0
118212,140,0
118692,480,0
118912,220,0
118952,40,0
119312,360,0
119852,540,0
120032,180,0
120192,160,0
120452,260,0
120952,500,0
121352,400,0
121552,200,0
121852,300,0
121952,100,0
122336,384,0
122532,196,0
122752,220,0
122956,204,0
123392,436,0
123412,20,0
123696,284,0
123972,276,0
124336,364,0
124616,280,0
124656,40,0
124936,280,0
125376,440,0
125416,40,0
125656,240,0
126036,380,0
126176,140,0
126460,284,0
126656,196,0
127056,400,0
127196,140,0
127600,404,0
127620,20,0
127916,296,0
128320,404,0
128500,180,0
128700,200,0
129060,360,0
129280,220,0
129380,100,0
129820,440,0
129900,80,0
130344,444,0
130460,116,0
130744,284,0
130944,200,0
131224,280,0
131384,160,0
131684,300,0
131944,260,0
132264,320,0
132440,176,0
132684,244,0
132824,140,0
133224,400,0
133324,100,0
133804,480,0
133924,120,0
134244,320,0
134384,140,0
134704,320,0
134824,120,0
135304,480,0
135424,120,0
135764,340,0
135884,120,0
136064,180,0
136328,264,0
136588,260,0
136904,316,0
137108,204,0
137384,276,0
137544,160,0
137832,288,0
138244,412,0
138368,124,0
138748,380,0
138972,224,0
139048,76,0
139432,384,0
139572,140,0
139792,220,0
140052,260,0
140472,420,0
140532,60,0
140952,420,0
141132,180,0
141412,280,0
141592,180,0
141868,276,0
142048,180,0
142388,340,0
142508,120,0
142988,480,0
143092,104,0
143252,160,0
143612,360,0
143916,304,0
144112,196,0
144332,220,0
144532,200,0
144752,220,0
145008,256,0
145712,704,0
145792,80,0
146212,420,0
146272,60,0
146532,260,0
147132,600,0
147232,100,0
147692,460,0
147912,220,0
147972,60,0
148348,376,0
148504,156,0
148912,408,0
149052,140,0
149252,200,0
149552,300,0
149892,340,0
149956,64,0
150216,260,0
150476,260,0
150796,320,0
150976,180,0
151216,240,0
151436,220,0
151816,380,0
151956,140,0
152232,276,0
152528,296,0
152712,184,0
153048,336,0
153188,140,0
153628,440,0
153736,108,0
153960,224,0
154160,200,0
155136,976,0
155396,260,0
155636,240,0
155860,224,0
155996,136,0
156320,324,0
156584,264,0
156880,296,0
156900,20,0
157340,440,0
157580,240,0
157720,140,0
158020,300,0
158284,264,0
158404,120,0
158784,380,0
159084,300,0
159124,40,0
159364,240,0
159704,340,0
159884,180,0
160124,240,0
160424,300,0
160824,400,0
160964,140,0
161324,360,0
161364,40,0
161844,480,0
161864,20,0
162104,240,0
162404,300,0
162664,260,0
162864,200,0
163184,320,0
163544,360,0
163728,184,0
163988,260,0
164288,300,0
164528,240,0
164688,160,0
164868,180,0
165288,420,0
165528,240,0
165608,80,0
165968,360,0
166208,240,0
166388,180,0
166568,180,0
167048,480,0
167248,200,0
167448,200,0
167668,220,0
167908,240,0
168208,300,0
168448,240,0
168788,340,0
168828,40,0
169232,404,0
169348,116,0
169548,200,0
169868,320,0
170108,240,0
170292,184,0
170752,460,0
170952,200,0
171232,280,0
171412,180,0
171572,160,0
171792,220,0
172092,300,0
172292,200,0
172532,240,0
172972,440,0
173092,120,0
173368,276,0
173712,344,0
173852,140,0
174132,280,0
174312,180,0
174512,200,0
174772,260,0
175172,400,0
175272,100,0
175552,280,0
175772,220,0
176112,340,0
176452,340,0
176536,84,0
176896,360,0
177196,300,0
177236,40,0
177596,360,0
177736,140,0
177976,240,0
178296,320,0
178476,180,0
178796,320,0
178976,180,0
179292,316,0
179552,260,0
179712,160,0
180116,404,0
180252,136,0
180616,364,0
180756,140,0
181052,296,0
181256,204,0
181496,240,0
181756,260,0
181976,220,0
182220,244,0
182436,216,0
182900,464,0
182980,80,0
183220,240,0
183440,220,0
183780,340,0
183980,200,0
184220,240,0
184420,200,0
184776,356,0
184976,200,0
185256,280,0
185456,200,0
185736,280,0
185940,204,0
186320,380,0
186440,120,0
186660,220,0
187020,360,0
187180,160,0
187460,280,0
187680,220,0
187984,304,0
188144,160,0
188444,300,0
188644,200,0
189024,380,0
189204,180,0
189604,400,0
189704,100,0
190060,356,0
