time,x
0,568
560,560
1116,556
1668,552
2224,556
2776,552
3316,540
3872,556
4428,556
4984,556
5536,552
6096,560
6652,556
7208,556
7764,556
8320,556
8880,560
9440,560
10000,560
10564,564
11124,560
11684,560
12244,560
12808,564
13420,612
13928,508
14488,560
15052,564
15608,556
16164,556
16720,556
17276,556
17832,556
18396,564
18952,556
19512,560
20072,560
20632,560
21192,560
21756,564
22312,556
22872,560
23436,564
23992,556
24556,564
25120,564
25688,568
26248,560
26812,564
27424,612
27932,508
28496,564
29056,560
29616,560
30180,564
30740,560
31304,564
31864,560
32424,560
32988,564
33556,568
34120,564
34692,572
35260,568
35828,568
36400,572
36968,568
37532,564
38100,568
38668,568
39232,564
39796,564
40416,620
40928,512
41492,564
42060,568
42624,564
43192,568
43756,564
44312,556
44880,568
45440,560
46004,564
46568,564
47132,564
47696,564
48260,564
48824,564
49384,560
49948,564
50512,564
51076,564
51640,564
52204,564
52764,560
53328,564
53896,568
54460,564
55024,564
55592,568
56156,564
56720,564
57288,568
57852,564
58412,560
58976,564
59540,564
60104,564
60672,568
61232,560
61800,568
62416,616
62928,512
63496,568
64068,572
64632,564
65204,572
65768,564
66332,564
66900,568
67468,568
68028,560
68596,568
69164,568
69728,564
70292,564
70860,568
71428,568
71992,564
72564,572
73128,564
