time,x,y
0,532,0
596,596,0
1220,624,0
1732,512,0
2284,552,0
2860,576,0
3424,564,0
3984,560,0
4552,568,0
5116,564,0
5676,560,0
6200,524,0
6788,588,0
7344,556,0
7904,560,0
8464,560,0
9024,560,0
9580,556,0
10712,1132,0
11272,560,0
11772,500,0
12420,648,0
12996,576,1
13572,576,1
14208,636,1
14728,520,1
15304,576,1
15884,580,1
16464,580,1
17040,576,1
17628,588,0
18212,584,0
18792,580,0
19376,584,0
19964,588,0
20548,584,0
21128,580,0
21712,584,0
22296,584,0
22876,580,0
23456,580,0
24044,588,0
24620,576,0
25200,580,0
25788,588,0
26372,584,0
26952,580,0
27540,588,0
28728,1188,0
29320,592,0
29916,596,0
30512,596,0
31100,588,0
31696,596,0
32284,588,0
32868,584,1
33452,584,1
34032,580,1
34616,584,1
35236,620,1
35768,532,1
36340,572,1
36912,572,1
37484,572,1
38056,572,1
38628,572,0
39200,572,0
39772,572,0
40348,576,0
40920,572,0
41504,584,0
42084,580,0
42664,580,0
43244,580,0
43824,580,0
44412,588,0
44992,580,0
45572,580,0
46736,1164,0
47324,588,0
47920,596,0
48516,596,0
49112,596,0
49704,592,0
50300,596,0
50892,592,0
51480,588,0
52060,580,0
52644,584,0
53224,580,0
53800,576,0
54368,568,0
54940,572,0
55508,568,1
56076,568,1
56640,564,1
57256,616,1
57768,512,1
58332,564,1
58900,568,1
59468,568,1
60036,568,1
60612,576,1
61240,628,1
61760,520,1
62348,588,1
62928,580,1
63560,632,1
64084,524,1
64668,584,1
65240,572,1
65876,636,1
66396,520,1
66968,572,1
67544,576,1
68120,576,0
68696,576,0
69272,576,0
69860,588,0
70448,588,0
71040,592,1
71636,596,1
72264,628,1
72808,544,1
73400,592,1
73984,584,1
74568,584,1
75156,588,0
75740,584,0
76320,580,0
76904,584,0
77488,584,0
78064,576,0
78640,576,0
79792,1152,0
80368,576,0
80944,576,0
81528,584,0
82100,572,0
82684,584,0
83272,588,0
83848,576,0
84436,588,0
85024,588,0
