time,x,y
0,944,0
920,920,0
1836,916,0
2720,884,0
3588,868,0
4488,900,0
5400,912,0
6316,916,0
7244,928,0
8156,912,0
9132,976,0
10008,876,0
10980,972,0
11864,884,0
12776,912,0
13692,916,0
14596,904,0
15528,932,0
16452,924,0
17356,904,0
18284,928,0
19212,928,0
20132,920,0
21036,904,0
21952,916,0
22876,924,0
23792,916,0
24708,916,0
25616,908,1
26520,904,1
27420,900,1
28312,892,1
29212,900,1
30164,952,1
31012,848,1
31912,900,1
32820,908,1
33740,920,1
34648,908,1
35544,896,0
36432,888,0
37332,900,0
38236,904,0
39152,916,0
40044,892,0
40932,888,0
41828,896,0
42732,904,0
43632,900,0
44508,876,0
45400,892,0
46300,900,0
47212,912,0
48124,912,0
49036,912,0
49944,908,0
50864,920,0
51800,936,0
52696,896,0
53624,928,0
54532,908,1
55452,920,1
56348,896,1
57232,884,1
58176,944,1
59032,856,1
59940,908,1
60832,892,1
61736,904,1
62628,892,0
63532,904,0
64416,884,0
65300,884,0
66196,896,0
67088,892,0
67992,904,0
68876,884,0
69772,896,0
70664,892,0
71572,908,0
72448,876,0
73328,880,0
74212,884,0
75088,876,0
75960,872,0
76828,868,0
77716,888,0
78596,880,1
79488,892,1
80356,868,1
81248,892,1
82188,940,1
83020,832,1
83912,892,1
84804,892,1
85704,900,1
86596,892,0
87488,892,0
88376,888,0
89268,892,0
90160,892,0
91036,876,0
91932,896,0
92832,900,0
93744,912,0
94628,884,0
95524,896,0
96412,888,0
97320,908,0
98204,884,0
99084,880,0
99992,908,0
100880,888,0
101780,900,0
102652,872,0
103544,892,0
104444,900,0
105340,896,0
106220,880,0
107108,888,0
108012,904,0
108908,896,0
109812,904,0
110696,884,0
111568,872,0
112424,856,0
113284,860,0
114172,888,0
115084,912,0
115984,900,0
116892,908,0
117808,916,0
118728,920,0
119672,944,0
120580,908,0
121508,928,0
122440,932,0
123360,920,0
124264,904,0
125168,904,0
126080,912,0
126976,896,0
127884,908,0
128788,904,0
129700,912,0
130592,892,0
131508,916,0
132420,912,0
