,id,time,x,y,y_pred,split
0,1,0,800,0.0,2.1568952e-05,6
1,1,780,780,0.0,1.2831268e-05,6
2,1,1572,792,0.0,1.2639883e-05,6
3,1,2392,820,0.0,4.2831653e-05,6
4,1,3196,804,0.0,0.00021044376,6
5,1,4024,828,0.0,0.00072520296,6
6,1,4940,916,0.0,0.00020204987,6
7,1,5900,960,0.0,3.210609e-05,6
8,1,6856,956,0.0,3.422361e-06,6
9,1,7784,928,0.0,8.8060773e-07,6
10,1,8620,836,0.0,2.3060497e-07,6
11,1,9412,792,0.0,1.1618112e-06,6
12,1,10188,776,0.0,5.3324925e-06,6
13,1,10924,736,0.0,2.0296337e-05,6
14,1,11648,724,0.0,8.121191e-05,6
15,1,12376,728,0.0,0.0009129307,6
16,1,13136,760,0.0,0.00097094086,6
17,1,13940,804,0.0,0.0012069651,6
18,1,14788,848,0.0,0.001131517,6
19,1,15644,856,0.0,0.00090264104,6
20,1,16492,848,0.0,0.0004153015,6
21,1,17308,816,0.0,0.00025580125,6
22,1,18092,784,0.0,0.00019130576,6
23,1,18860,768,0.0,0.00031269572,6
24,1,19596,736,0.0,0.00019530432,6
25,1,20336,740,0.0,0.0001018153,6
26,1,21092,756,0.0,6.46333e-05,6
27,1,21532,440,0.0,3.275389e-05,6
28,1,21848,316,0.0,0.00022087955,6
29,1,22596,748,0.0,8.6151354e-05,6
30,1,23364,768,0.0,5.0822517e-05,6
31,1,24112,748,0.0,1.1827315e-05,6
32,1,24852,740,0.0,3.102037e-05,6
33,1,25608,756,0.0,2.5246285e-05,6
34,1,26380,772,0.0,1.0489793e-05,6
35,1,27160,780,0.0,4.701959e-06,6
36,1,27912,752,0.0,6.4677974e-06,6
37,1,28664,752,0.0,9.453369e-06,6
38,1,29428,764,0.0,7.8666335e-06,6
39,1,30192,764,0.0,4.610281e-06,6
40,1,30948,756,0.0,6.0970406e-06,6
41,1,31700,752,0.0,8.308184e-06,6
42,1,32420,720,0.0,1.3655545e-05,6
43,1,33136,716,0.0,1.8888024e-05,6
44,1,33856,720,0.0,2.8553808e-05,6
45,1,34584,728,0.0,3.361022e-05,6
46,1,35304,720,0.0,4.9409686e-05,6
47,1,36052,748,0.0,5.5786473e-05,6
48,1,36816,764,0.0,6.3346706e-05,6
49,1,37608,792,0.0,6.253075e-05,6
50,1,38456,848,0.0,3.6144345e-05,6
51,1,39320,864,0.0,2.0407237e-05,6
52,1,40176,856,0.0,5.687179e-06,6
53,1,41008,832,0.0,3.1783768e-06,6
54,1,41804,796,0.0,2.1577898e-06,6
55,1,42560,756,0.0,4.588486e-06,6
56,1,43288,728,0.0,6.6428383e-06,6
57,1,44020,732,0.0,1.3055147e-05,6
