,id,time,x,y,y_pred,split
0,1,0,800,0.0,0.00044378155,6
1,1,780,780,0.0,0.0010258836,6
2,1,1572,792,0.0,0.0029053146,6
3,1,2392,820,0.0,0.0037726043,6
4,1,3196,804,0.0,0.0032554236,6
5,1,4024,828,0.0,0.003694978,6
6,1,4940,916,0.0,0.0029665018,6
7,1,5900,960,0.0,0.0023925628,6
8,1,6856,956,0.0,0.0019032276,6
9,1,7784,928,0.0,0.0017579718,6
10,1,8620,836,0.0,0.0020177825,6
11,1,9412,792,0.0,0.0027051806,6
12,1,10188,776,0.0,0.0036156406,6
13,1,10924,736,0.0,0.004859481,6
14,1,11648,724,0.0,0.005101597,6
15,1,12376,728,0.0,0.004139881,6
16,1,13136,760,0.0,0.0026063602,6
17,1,13940,804,0.0,0.0012755296,6
18,1,14788,848,0.0,0.000584101,6
19,1,15644,856,0.0,0.0002782407,6
20,1,16492,848,0.0,0.00016783764,6
21,1,17308,816,0.0,0.00013077204,6
22,1,18092,784,0.0,0.00015009208,6
23,1,18860,768,0.0,0.00020468366,6
24,1,19596,736,0.0,0.00022445702,6
25,1,20336,740,0.0,0.00010600367,6
26,1,21092,756,0.0,5.942196e-05,6
27,1,21532,440,0.0,6.032734e-05,6
28,1,21848,316,0.0,0.00012509823,6
29,1,22596,748,0.0,0.0007942432,6
30,1,23364,768,0.0,0.0017134935,6
31,1,24112,748,0.0,0.002076726,6
32,1,24852,740,0.0,0.001191107,6
33,1,25608,756,0.0,0.00046892287,6
34,1,26380,772,0.0,0.00040869365,6
35,1,27160,780,0.0,0.00044461744,6
36,1,27912,752,0.0,0.00057457807,6
37,1,28664,752,0.0,0.00072403566,6
38,1,29428,764,0.0,0.0008067376,6
39,1,30192,764,0.0,0.000900956,6
40,1,30948,756,0.0,0.0010173876,6
41,1,31700,752,0.0,0.0011666607,6
42,1,32420,720,0.0,0.0016037357,6
43,1,33136,716,0.0,0.0024979739,6
44,1,33856,720,0.0,0.003736183,6
45,1,34584,728,0.0,0.0050983187,6
46,1,35304,720,0.0,0.005694327,6
47,1,36052,748,0.0,0.005707815,6
48,1,36816,764,0.0,0.0037822041,6
49,1,37608,792,0.0,0.0015984618,6
50,1,38456,848,0.0,0.0006563538,6
51,1,39320,864,0.0,0.00035222247,6
52,1,40176,856,0.0,0.00023689351,6
53,1,41008,832,0.0,0.00022989897,6
54,1,41804,796,0.0,0.000305519,6
55,1,42560,756,0.0,0.00039446543,6
56,1,43288,728,0.0,0.0003619896,6
57,1,44020,732,0.0,0.00022227326,6
58,1,44748,728,0.0,0.00010750681,6
59,1,45472,724,0.0,4.8102047e-05,6
60,1,46192,720,0.0,2.5932912e-05,6
61,1,46896,704,0.0,2.0763258e-05,6
62,1,47592,696,0.0,3.0307148e-05,6
63,1,48288,696,0.0,7.8775505e-05,6
64,1,48960,672,0.0,0.00030504458,6
65,1,49624,664,0.0,0.0011525764,6
66,1,50292,668,0.0,0.0031383634,6
67,1,50972,680,0.0,0.0057995347,6
68,1,51672,700,0.0,0.007164935,6
69,1,52392,720,0.0,0.0057424633,6
70,1,53140,748,0.0,0.002736277,6
71,1,53888,748,0.0,0.001102315,6
72,1,54652,764,0.0,0.00030273086,6
73,1,55428,776,0.0,8.479164e-05,6
74,1,56144,716,0.0,4.291649e-05,6
75,1,56484,340,0.0,6.57515e-05,6
76,1,56836,352,0.0,0.00015580338,6
77,1,57520,684,0.0,0.0006416925,6
78,1,58192,672,0.0,0.0016729197,6
79,1,58888,696,0.0,0.002074551,6
80,1,59600,712,0.0,0.00057471386,6
81,1,60396,796,0.0,8.9819005e-05,6
82,1,60624,228,0.0,7.5064665e-05,6
83,1,60828,204,0.0,0.00021925298,6
84,1,61152,324,0.0,0.00047183438,6
85,1,61596,444,0.0,0.00048235842,6
86,1,62928,1332,0.0,0.00030566088,6
87,1,63900,972,0.0,0.0003107444,6
88,1,64080,180,0.0,5.162079e-05,6
89,1,65524,1444,0.0,1.5585636e-05,6
90,1,65872,348,0.0,3.9167913e-05,6
91,1,66344,472,0.0,0.00029390756,6
92,1,67172,828,0.0,0.00012821684,6
93,1,67804,632,0.0,0.00012925609,6
94,1,68172,368,0.0,0.0003481942,6
95,1,68428,256,0.0,0.00035101184,6
96,1,68792,364,0.0,0.0007923447,6
97,1,69588,796,0.0,0.0020148666,6
98,1,70424,836,0.0,0.0009938268,6
99,1,72156,1732,0.0,0.00025908859,6
100,1,73044,888,0.0,0.00042375203,6
101,1,73880,836,0.0,0.00053847017,6
102,1,74736,856,0.0,0.00063466054,6
103,1,75580,844,0.0,0.0010120276,6
104,1,76408,828,0.0,0.001486778,6
105,1,77228,820,0.0,0.0027059847,6
106,1,78048,820,0.0,0.0037747016,6
107,1,78868,820,0.0,0.0026483221,6
108,1,79716,848,0.0,0.0016108734,6
109,1,80584,868,0.0,0.0012109292,6
110,1,81268,684,0.0,0.0023599502,6
111,1,82088,820,0.0,0.002478987,6
112,1,82908,820,0.0,0.00097179506,6
113,1,83732,824,0.0,0.00042590205,6
114,1,84428,696,0.0,0.0003182889,6
115,1,84556,128,0.0,0.00019788719,6
116,1,85348,792,0.0,0.00060587155,6
117,1,86148,800,0.0,0.0020310315,6
118,1,86936,788,0.0,0.006428593,6
119,1,87712,776,0.0,0.007853389,6
120,1,88508,796,0.0,0.0050188513,6
