,id,time,x,y,y_pred,split
0,1,0,800,0.0,0.00042113024,6
1,1,780,780,0.0,0.0033132005,6
2,1,1572,792,0.0,0.007395026,6
3,1,2392,820,0.0,0.009691826,6
4,1,3196,804,0.0,0.012015646,6
5,1,4024,828,0.0,0.008818491,6
6,1,4940,916,0.0,0.0054731974,6
7,1,5900,960,0.0,0.002595598,6
8,1,6856,956,0.0,0.00047087896,6
9,1,7784,928,0.0,9.669883e-05,6
10,1,8620,836,0.0,3.4093904e-05,6
11,1,9412,792,0.0,3.968939e-05,6
12,1,10188,776,0.0,7.294659e-05,6
13,1,10924,736,0.0,0.00016931548,6
14,1,11648,724,0.0,0.00055799255,6
15,1,12376,728,0.0,0.0014111741,6
16,1,13136,760,0.0,0.0015576162,6
17,1,13940,804,0.0,0.0007002648,6
18,1,14788,848,0.0,0.0001506303,6
19,1,15644,856,0.0,2.3499895e-05,6
20,1,16492,848,0.0,5.688161e-06,6
21,1,17308,816,0.0,3.6816318e-06,6
22,1,18092,784,0.0,4.5502297e-06,6
23,1,18860,768,0.0,8.304888e-06,6
24,1,19596,736,0.0,1.1257116e-05,6
25,1,20336,740,0.0,1.8582363e-05,6
26,1,21092,756,0.0,2.8299582e-05,6
27,1,21532,440,0.0,0.000103444436,6
28,1,21848,316,0.0,0.00040134884,6
29,1,22596,748,0.0,0.0019573849,6
30,1,23364,768,0.0,0.005089061,6
31,1,24112,748,0.0,0.004271689,6
32,1,24852,740,0.0,0.0032219666,6
33,1,25608,756,0.0,0.002401217,6
34,1,26380,772,0.0,0.001733608,6
35,1,27160,780,0.0,0.001043715,6
36,1,27912,752,0.0,0.00065091235,6
37,1,28664,752,0.0,0.00036067408,6
38,1,29428,764,0.0,0.0001401598,6
39,1,30192,764,0.0,4.1017178e-05,6
40,1,30948,756,0.0,1.4146677e-05,6
41,1,31700,752,0.0,1.1224495e-05,6
42,1,32420,720,0.0,2.3260855e-05,6
43,1,33136,716,0.0,0.00013112904,6
44,1,33856,720,0.0,0.00081369764,6
45,1,34584,728,0.0,0.0032246017,6
46,1,35304,720,0.0,0.0071340157,6
47,1,36052,748,0.0,0.009477585,6
48,1,36816,764,0.0,0.009996676,6
49,1,37608,792,0.0,0.006155973,6
50,1,38456,848,0.0,0.0021689849,6
51,1,39320,864,0.0,0.00044658093,6
52,1,40176,856,0.0,6.320207e-05,6
53,1,41008,832,0.0,1.5612652e-05,6
54,1,41804,796,0.0,8.85385e-06,6
55,1,42560,756,0.0,1.5662252e-05,6
56,1,43288,728,0.0,5.57113e-05,6
57,1,44020,732,0.0,0.00021221998,6
58,1,44748,728,0.0,0.0005403761,6
59,1,45472,724,0.0,0.00071916997,6
60,1,46192,720,0.0,0.00058275036,6
61,1,46896,704,0.0,0.00033596932,6
62,1,47592,696,0.0,0.00017223915,6
63,1,48288,696,0.0,9.4674084e-05,6
64,1,48960,672,0.0,5.628938e-05,6
65,1,49624,664,0.0,5.448505e-05,6
66,1,50292,668,0.0,7.731594e-05,6
67,1,50972,680,0.0,0.00016519566,6
68,1,51672,700,0.0,0.0005255325,6
69,1,52392,720,0.0,0.0011167406,6
70,1,53140,748,0.0,0.00084288284,6
71,1,53888,748,0.0,0.0004250509,6
72,1,54652,764,0.0,0.00015574844,6
73,1,55428,776,0.0,6.237526e-05,6
74,1,56144,716,0.0,3.85192e-05,6
75,1,56484,340,0.0,0.00011297995,6
76,1,56836,352,0.0,0.00036020746,6
77,1,57520,684,0.0,0.0006502474,6
78,1,58192,672,0.0,0.001459175,6
79,1,58888,696,0.0,0.0004814395,6
80,1,59600,712,0.0,0.00014328705,6
81,1,60396,796,0.0,8.0594495e-05,6
82,1,60624,228,0.0,0.00040357484,6
83,1,60828,204,0.0,0.0009866091,6
84,1,61152,324,0.0,0.00015282094,6
85,1,61596,444,0.0,2.007922e-06,6
86,1,62928,1332,0.0,1.6906093e-08,6
87,1,63900,972,0.0,1.5529645e-09,6
88,1,64080,180,0.0,3.1362293e-10,6
89,1,65524,1444,0.0,9.212618e-10,6
90,1,65872,348,0.0,4.903889e-08,6
91,1,66344,472,0.0,3.5611458e-07,6
92,1,67172,828,0.0,4.588079e-06,6
93,1,67804,632,0.0,5.1056028e-05,6
94,1,68172,368,0.0,0.00022889308,6
95,1,68428,256,0.0,0.00025554746,6
96,1,68792,364,0.0,7.576086e-05,6
97,1,69588,796,0.0,7.5079647e-06,6
98,1,70424,836,0.0,7.633478e-07,6
99,1,72156,1732,0.0,9.693902e-07,6
100,1,73044,888,0.0,3.7021608e-05,6
101,1,73880,836,0.0,0.0006392149,6
102,1,74736,856,0.0,0.0016612293,6
103,1,75580,844,0.0,0.005162306,6
104,1,76408,828,0.0,0.020384364,6
105,1,77228,820,0.0,0.04737831,6
106,1,78048,820,0.0,0.054499626,6
107,1,78868,820,0.0,0.039464813,6
108,1,79716,848,0.0,0.01864174,6
109,1,80584,868,0.0,0.011951725,6
110,1,81268,684,0.0,0.008783185,6
111,1,82088,820,0.0,0.009279588,6
112,1,82908,820,0.0,0.0031252394,6
113,1,83732,824,0.0,0.00047300974,6
114,1,84428,696,0.0,6.804086e-05,6
115,1,84556,128,0.0,0.00016805303,6
116,1,85348,792,0.0,0.00034047023,6
117,1,86148,800,0.0,0.0018715836,6
118,1,86936,788,0.0,0.0018706466,6
119,1,87712,776,0.0,0.00096937467,6
120,1,88508,796,0.0,0.00036805484,6
121,1,89356,848,0.0,0.00011660003,6
122,1,90176,820,0.0,2.733645e-05,6
123,1,91024,848,0.0,9.53152e-06,6
124,1,91892,868,0.0,5.10197e-06,6
125,1,92776,884,0.0,3.956837e-06,6
126,1,93632,856,0.0,4.2283827e-06,6
127,1,94520,888,0.0,6.7138376e-06,6
128,1,95424,904,0.0,1.0210842e-05,6
129,1,96308,884,0.0,1.1908203e-05,6
130,1,97176,868,0.0,1.3833043e-05,6
131,1,98052,876,0.0,1.7498085e-05,6
132,1,98932,880,0.0,2.04064e-05,6
133,1,99788,856,0.0,2.119103e-05,6
134,1,100660,872,0.0,2.3477674e-05,6
135,1,101556,896,0.0,2.1602156e-05,6
136,1,102456,900,0.0,1.9115076e-05,6
137,1,103324,868,0.0,1.8737375e-05,6
138,1,104168,844,0.0,3.3748456e-05,6
139,1,105020,852,0.0,5.920081e-05,6
140,1,105892,872,0.0,6.946677e-05,6
141,1,106712,820,0.0,6.1807004e-05,6
142,1,107500,788,0.0,5.4045708e-05,6
143,1,108340,840,0.0,5.260219e-05,6
144,1,109112,772,0.0,4.1316205e-05,6
145,1,109964,852,0.0,3.491817e-05,6
146,1,110816,852,0.0,2.146062e-05,6
147,1,111672,856,0.0,6.799621e-06,6
148,1,112536,864,0.0,2.2540214e-06,6
149,1,113368,832,0.0,1.1058869e-06,6
150,1,114188,820,0.0,1.1859466e-06,6
151,1,114984,796,0.0,1.9380548e-06,6
152,1,115788,804,0.0,4.2539773e-06,6
153,1,116596,808,0.0,8.215871e-06,6
154,1,117412,816,0.0,1.6215501e-05,6
155,1,118244,832,0.0,3.5099587e-05,6
156,1,119088,844,0.0,8.511584e-05,6
157,1,119944,856,0.0,0.0002515194,6
158,1,120768,824,0.0,0.000796242,6
159,1,121640,872,0.0,0.0027287612,6
160,1,122504,864,0.0,0.0066636135,6
161,1,123380,876,0.0,0.009770095,6
162,1,124220,840,0.0,0.011353934,6
163,1,125108,888,0.0,0.014145296,6
164,1,126048,940,0.0,0.01774322,6
165,1,127008,960,0.0,0.010417552,6
166,1,127972,964,0.0,0.004178941,6
167,1,128872,900,0.0,0.0020350737,6
168,1,129788,916,0.0,0.0019481666,6
169,1,130704,916,0.0,0.001910235,6
170,1,131620,916,0.0,0.0015673089,6
171,1,132504,884,0.0,0.0012855858,6
172,1,133364,860,0.0,0.0010262555,6
173,1,134232,868,0.0,0.0009964544,6
174,1,135124,892,0.0,0.00056378497,6
175,1,135964,840,0.0,0.000210317,6
176,1,136796,832,0.0,0.00014685917,6
177,1,137140,344,0.0,0.000285914,6
178,1,137656,516,0.0,0.00020749931,6
179,1,138492,836,0.0,0.00020649018,6
180,1,138980,488,0.0,0.0010167524,6
181,1,139320,340,0.0,0.0017151273,6
182,1,139556,236,0.0,0.0011417647,6
