,id,time,x,y,y_pred,split
0,1,0,800,0.0,2.648563e-06,6
1,1,780,780,0.0,1.4111523e-05,6
2,1,1572,792,0.0,2.074331e-05,6
3,1,2392,820,0.0,5.6332716e-05,6
4,1,3196,804,0.0,0.00023414208,6
5,1,4024,828,0.0,0.00025849222,6
6,1,4940,916,0.0,0.00017876731,6
7,1,5900,960,0.0,3.700858e-05,6
8,1,6856,956,0.0,6.663281e-06,6
9,1,7784,928,0.0,3.111719e-06,6
10,1,8620,836,0.0,4.515238e-06,6
11,1,9412,792,0.0,7.5498815e-06,6
12,1,10188,776,0.0,1.3398237e-05,6
13,1,10924,736,0.0,2.1088475e-05,6
14,1,11648,724,0.0,3.1833442e-05,6
15,1,12376,728,0.0,5.257345e-05,6
16,1,13136,760,0.0,8.998627e-05,6
17,1,13940,804,0.0,0.000138384,6
18,1,14788,848,0.0,0.00016496662,6
19,1,15644,856,0.0,0.00018647611,6
20,1,16492,848,0.0,0.00024399493,6
21,1,17308,816,0.0,0.00028338714,6
22,1,18092,784,0.0,0.0001798789,6
23,1,18860,768,0.0,9.0364105e-05,6
24,1,19596,736,0.0,8.740167e-05,6
25,1,20336,740,0.0,4.637041e-05,6
26,1,21092,756,0.0,1.0039291e-05,6
27,1,21532,440,0.0,1.2788645e-05,6
28,1,21848,316,0.0,8.904933e-05,6
29,1,22596,748,0.0,0.0004197595,6
30,1,23364,768,0.0,0.00018863587,6
31,1,24112,748,0.0,7.3263436e-05,6
32,1,24852,740,0.0,5.256448e-05,6
33,1,25608,756,0.0,5.0142815e-05,6
34,1,26380,772,0.0,4.6238376e-05,6
35,1,27160,780,0.0,5.2146435e-05,6
36,1,27912,752,0.0,6.521335e-05,6
37,1,28664,752,0.0,6.7010915e-05,6
38,1,29428,764,0.0,4.762548e-05,6
39,1,30192,764,0.0,2.6662581e-05,6
40,1,30948,756,0.0,1.327164e-05,6
41,1,31700,752,0.0,8.547161e-06,6
42,1,32420,720,0.0,1.0243732e-05,6
43,1,33136,716,0.0,1.6335214e-05,6
44,1,33856,720,0.0,2.517236e-05,6
45,1,34584,728,0.0,3.7367117e-05,6
46,1,35304,720,0.0,6.430605e-05,6
47,1,36052,748,0.0,0.00011752529,6
48,1,36816,764,0.0,0.00020641892,6
49,1,37608,792,0.0,0.00023648955,6
50,1,38456,848,0.0,0.00013255302,6
51,1,39320,864,0.0,3.9709375e-05,6
52,1,40176,856,0.0,1.0997134e-05,6
53,1,41008,832,0.0,5.3038166e-06,6
54,1,41804,796,0.0,4.85999e-06,6
55,1,42560,756,0.0,6.8318873e-06,6
56,1,43288,728,0.0,1.1251782e-05,6
57,1,44020,732,0.0,1.6876756e-05,6
58,1,44748,728,0.0,1.9580782e-05,6
59,1,45472,724,0.0,1.5450405e-05,6
60,1,46192,720,0.0,1.0894503e-05,6
61,1,46896,704,0.0,9.238982e-06,6
62,1,47592,696,0.0,8.331423e-06,6
63,1,48288,696,0.0,8.11705e-06,6
64,1,48960,672,0.0,1.3319859e-05,6
