,id,time,x,y,y_pred,split
0,1,0,800,0.0,0.00024063828,6
1,1,780,780,0.0,0.00029063012,6
2,1,1572,792,0.0,0.0010604322,6
3,1,2392,820,0.0,0.006210739,6
4,1,3196,804,0.0,0.107597716,6
5,1,4024,828,0.0,0.4080092,6
6,1,4940,916,0.0,0.8866213,6
7,1,5900,960,0.0,0.98135746,6
8,1,6856,956,0.0,0.99487275,6
9,1,7784,928,0.0,0.9975091,6
10,1,8620,836,0.0,0.984495,6
11,1,9412,792,0.0,0.9335522,6
12,1,10188,776,0.0,0.6567781,6
13,1,10924,736,0.0,0.31244695,6
14,1,11648,724,0.0,0.028642863,6
15,1,12376,728,0.0,0.004970679,6
16,1,13136,760,0.0,0.0015065854,6
17,1,13940,804,0.0,0.0017020717,6
18,1,14788,848,0.0,0.0009968005,6
19,1,15644,856,0.0,0.00063395745,6
20,1,16492,848,0.0,0.00030198772,6
21,1,17308,816,0.0,0.00022149451,6
22,1,18092,784,0.0,9.004824e-05,6
23,1,18860,768,0.0,0.00016598543,6
24,1,19596,736,0.0,0.00015717647,6
25,1,20336,740,0.0,0.0001809413,6
26,1,21092,756,0.0,0.00012198112,6
27,1,21532,440,0.0,0.00020781808,6
28,1,21848,316,0.0,0.00054065074,6
29,1,22596,748,0.0,0.0006604084,6
30,1,23364,768,0.0,0.0015856028,6
31,1,24112,748,0.0,0.002013221,6
32,1,24852,740,0.0,0.003733582,6
33,1,25608,756,0.0,0.0035768459,6
34,1,26380,772,0.0,0.002277607,6
35,1,27160,780,0.0,0.0021808636,6
36,1,27912,752,0.0,0.0020128032,6
37,1,28664,752,0.0,0.0017222491,6
38,1,29428,764,0.0,0.0012713621,6
39,1,30192,764,0.0,0.00073666294,6
40,1,30948,756,0.0,0.00038209278,6
41,1,31700,752,0.0,0.00032123618,6
42,1,32420,720,0.0,0.00030602128,6
43,1,33136,716,0.0,0.00035087467,6
44,1,33856,720,0.0,0.00040055608,6
45,1,34584,728,0.0,0.00040832293,6
46,1,35304,720,0.0,0.00044058062,6
47,1,36052,748,0.0,0.00063503446,6
48,1,36816,764,0.0,0.0010251919,6
49,1,37608,792,0.0,0.0010799093,6
50,1,38456,848,0.0,0.0010240132,6
51,1,39320,864,0.0,0.0007468185,6
52,1,40176,856,0.0,0.00032989978,6
53,1,41008,832,0.0,0.00014751627,6
54,1,41804,796,0.0,0.00011668211,6
55,1,42560,756,0.0,0.00013659513,6
56,1,43288,728,0.0,0.00017836617,6
57,1,44020,732,0.0,0.00022472191,6
58,1,44748,728,0.0,0.00025187098,6
59,1,45472,724,0.0,0.0002426001,6
60,1,46192,720,0.0,0.00023665828,6
61,1,46896,704,0.0,0.0002104843,6
62,1,47592,696,0.0,0.00020723931,6
63,1,48288,696,0.0,0.00022785898,6
64,1,48960,672,0.0,0.000280351,6
65,1,49624,664,0.0,0.00039661265,6
66,1,50292,668,0.0,0.00059180113,6
67,1,50972,680,0.0,0.0007455631,6
68,1,51672,700,0.0,0.00073492643,6
69,1,52392,720,0.0,0.00067618105,6
70,1,53140,748,0.0,0.0003575919,6
71,1,53888,748,0.0,0.0005502921,6
72,1,54652,764,0.0,0.00052140886,6
73,1,55428,776,0.0,0.00041291185,6
74,1,56144,716,0.0,0.0002591506,6
75,1,56484,340,0.0,0.00033316,6
76,1,56836,352,0.0,0.00062305597,6
77,1,57520,684,0.0,0.00047598203,6
78,1,58192,672,0.0,0.0011694323,6
79,1,58888,696,0.0,0.00023456058,6
80,1,59600,712,0.0,6.58094e-05,6
81,1,60396,796,0.0,1.2340151e-05,6
82,1,60624,228,0.0,3.5115692e-05,6
83,1,60828,204,0.0,4.1347403e-06,6
84,1,61152,324,0.0,3.7890848e-06,6
85,1,61596,444,0.0,3.499795e-08,6
86,1,62928,1332,0.0,2.5675957e-08,6
87,1,63900,972,0.0,1.5684998e-10,6
88,1,64080,180,0.0,4.2241175e-09,6
89,1,65524,1444,0.0,1.7718573e-09,6
90,1,65872,348,0.0,2.0779096e-07,6
91,1,66344,472,0.0,5.0320875e-08,6
92,1,67172,828,0.0,2.7514128e-07,6
93,1,67804,632,0.0,4.9339484e-08,6
94,1,68172,368,0.0,2.6981698e-07,6
95,1,68428,256,0.0,3.730718e-07,6
96,1,68792,364,0.0,1.0680837e-06,6
97,1,69588,796,0.0,2.0014313e-06,6
98,1,70424,836,0.0,5.61703e-07,6
99,1,72156,1732,0.0,2.2111155e-07,6
100,1,73044,888,0.0,2.1848039e-06,6
101,1,73880,836,0.0,2.1231972e-05,6
102,1,74736,856,0.0,0.00022319962,6
103,1,75580,844,0.0,0.0020955058,6
104,1,76408,828,0.0,0.0019369242,6
105,1,77228,820,0.0,0.0014630181,6
106,1,78048,820,0.0,0.0014188037,6
107,1,78868,820,0.0,0.00062066125,6
108,1,79716,848,0.0,0.00025400668,6
109,1,80584,868,0.0,0.00014863737,6
110,1,81268,684,0.0,0.00037922294,6
111,1,82088,820,0.0,0.00039985985,6
112,1,82908,820,0.0,0.00029626736,6
113,1,83732,824,0.0,0.00048252256,6
114,1,84428,696,0.0,0.00037166153,6
115,1,84556,128,0.0,0.0003651076,6
116,1,85348,792,0.0,0.0009865406,6
117,1,86148,800,0.0,0.0011460072,6
118,1,86936,788,0.0,0.001514868,6
119,1,87712,776,0.0,0.0011854967,6
120,1,88508,796,0.0,0.005106522,6
121,1,89356,848,0.0,0.0033134648,6
122,1,90176,820,0.0,0.003848996,6
123,1,91024,848,0.0,0.005690006,6
124,1,91892,868,0.0,0.0065192897,6
125,1,92776,884,0.0,0.006767257,6
126,1,93632,856,0.0,0.006094225,6
127,1,94520,888,0.0,0.0048650713,6
128,1,95424,904,0.0,0.003651293,6
129,1,96308,884,0.0,0.0029907664,6
130,1,97176,868,0.0,0.0028388682,6
131,1,98052,876,0.0,0.0033780793,6
132,1,98932,880,0.0,0.003936097,6
133,1,99788,856,0.0,0.0043096966,6
134,1,100660,872,0.0,0.0030402986,6
135,1,101556,896,0.0,0.0020009133,6
136,1,102456,900,0.0,0.0014577195,6
137,1,103324,868,0.0,0.0009829327,6
138,1,104168,844,0.0,0.0007650582,6
139,1,105020,852,0.0,0.0006722704,6
140,1,105892,872,0.0,0.00043986537,6
141,1,106712,820,0.0,0.0003606411,6
142,1,107500,788,0.0,0.00035824295,6
143,1,108340,840,0.0,0.00042382677,6
144,1,109112,772,0.0,0.0004877353,6
145,1,109964,852,0.0,0.00053119665,6
146,1,110816,852,0.0,0.0006105982,6
147,1,111672,856,0.0,0.0006543666,6
148,1,112536,864,0.0,0.0006397982,6
149,1,113368,832,0.0,0.0007425337,6
150,1,114188,820,0.0,0.000923306,6
151,1,114984,796,0.0,0.0014410506,6
152,1,115788,804,0.0,0.0024442587,6
153,1,116596,808,0.0,0.0027910476,6
154,1,117412,816,0.0,0.002910459,6
155,1,118244,832,0.0,0.0022529112,6
156,1,119088,844,0.0,0.0020259386,6
157,1,119944,856,0.0,0.0020909142,6
158,1,120768,824,0.0,0.002406241,6
159,1,121640,872,0.0,0.0025290933,6
160,1,122504,864,0.0,0.0028533738,6
161,1,123380,876,0.0,0.003397923,6
162,1,124220,840,0.0,0.004607133,6
163,1,125108,888,0.0,0.0051063932,6
164,1,126048,940,0.0,0.005041399,6
165,1,127008,960,0.0,0.00509064,6
166,1,127972,964,0.0,0.00529691,6
167,1,128872,900,0.0,0.006486238,6
168,1,129788,916,0.0,0.008782325,6
169,1,130704,916,0.0,0.0076386817,6
170,1,131620,916,0.0,0.004795797,6
171,1,132504,884,0.0,0.0028004276,6
172,1,133364,860,0.0,0.00200522,6
173,1,134232,868,0.0,0.0024751413,6
174,1,135124,892,0.0,0.0004315227,6
175,1,135964,840,0.0,0.00032822668,6
176,1,136796,832,0.0,0.00017495005,6
177,1,137140,344,0.0,0.00012654865,6
178,1,137656,516,0.0,9.2917406e-05,6
179,1,138492,836,0.0,3.1697426e-05,6
180,1,138980,488,0.0,0.00012548831,6
181,1,139320,340,0.0,4.100361e-05,6
182,1,139556,236,0.0,0.0003237135,6
183,1,140232,676,0.0,0.0004410727,6
184,1,141064,832,0.0,0.0009751117,6
185,1,141852,788,0.0,0.00044807015,6
186,1,142652,800,0.0,0.00063580053,6
187,1,143448,796,0.0,0.0009700019,6
188,1,144224,776,0.0,0.0014121305,6
189,1,145008,784,0.0,0.0020220177,6
190,1,145812,804,0.0,0.011337493,6
191,1,146600,788,0.0,0.076135196,6
192,1,147420,820,0.0,0.6360569,6
193,1,148300,880,0.0,0.98498017,6
194,1,149224,924,0.0,0.9997148,6
195,1,150144,920,0.0,0.9999939,6
196,1,151100,956,0.0,0.99999976,6
197,1,152084,984,0.0,1.0,6
198,1,153044,960,0.0,1.0,6
199,1,153964,920,0.0,0.9999999,6
200,1,154832,868,0.0,0.99999905,6
201,1,155712,880,0.0,0.99994946,6
202,1,156632,920,0.0,0.9985461,6
203,1,157556,924,0.0,0.97749877,6
204,1,158408,852,0.0,0.80313474,6
205,1,159288,880,0.0,0.10926952,6
206,1,160140,852,0.0,0.005320857,6
207,1,160988,848,0.0,3.4510816e-05,6
208,1,162676,1688,0.0,7.5213948e-06,6
209,1,163508,832,0.0,0.000118095755,6
210,1,165140,1632,0.0,7.3004726e-06,6
211,1,165940,800,0.0,9.6249794e-05,6
212,1,166748,808,0.0,0.000116689574,6
213,1,167544,796,0.0,0.00022193293,6
214,1,168392,848,0.0,1.5735102e-05,6
215,1,169032,640,0.0,1.9930387e-05,6
216,1,169148,116,0.0,2.4933493e-05,6
217,1,169968,820,0.0,7.859145e-05,6
218,1,170792,824,0.0,0.00032138627,6
219,1,171604,812,0.0,0.00044403525,6
220,1,172400,796,0.0,0.00045825372,6
221,1,173212,812,0.0,0.0013556682,6
222,1,174032,820,0.0,0.0019028789,6
223,1,174844,812,0.0,0.0024310066,6
224,1,175636,792,0.0,0.0031999606,6
225,1,176468,832,0.0,0.00258093,6
226,1,177312,844,0.0,0.0012510438,6
227,1,178212,900,0.0,0.00032494566,6
228,1,179100,888,0.0,0.00024457465,6
