time,x
0,572
584,584
1160,576
1736,576
2316,580
2896,580
3472,576
4052,580
4628,576
5256,628
5788,532
6364,576
6944,580
7528,584
8108,580
8700,592
9292,592
9876,584
10464,588
11052,588
11632,580
12264,632
12800,536
13380,580
13956,576
14532,576
15116,584
15692,576
16272,580
16848,576
17424,576
18048,624
18576,528
19156,580
19736,580
20316,580
20892,576
21468,576
22056,588
22644,588
23276,632
23804,528
24388,584
24960,572
25536,576
26116,580
26696,580
27268,572
27848,580
28428,580
29004,576
29584,580
30168,584
30744,576
31328,584
31916,588
32500,584
33088,588
33680,592
34264,584
34860,596
35452,592
36036,584
36632,596
37268,636
37816,548
38424,608
38592,168
39020,428
