time,x,y
0,564,0
592,592,0
1160,568,0
1740,580,1
2320,580,1
2896,576,1
3468,572,1
4100,632,1
4624,524,1
5200,576,1
5780,580,1
6360,580,1
6936,576,0
7516,580,0
8096,580,0
8668,572,0
9248,580,0
9824,576,0
10396,572,0
10972,576,0
11548,576,0
12112,564,0
12688,576,0
13264,576,0
13828,564,0
14400,572,0
14972,572,0
15536,564,0
16108,572,0
16676,568,0
17236,560,0
17808,572,0
18372,564,1
18936,564,1
19508,572,1
20072,564,1
20692,620,1
21256,564,1
21768,512,1
22336,568,1
22900,564,1
23468,568,1
24092,624,1
24600,508,1
25168,568,1
25740,572,1
26312,572,1
26880,568,1
27444,564,0
28000,556,0
28584,584,0
29156,572,0
29724,568,0
30300,576,0
30864,564,0
31440,576,0
32008,568,0
32580,572,0
33148,568,0
33724,576,0
34292,568,0
34864,572,0
35440,576,0
36008,568,0
36576,568,0
37152,576,0
37728,576,0
38296,568,0
38872,576,0
39452,580,0
40012,560,0
40612,600,0
41192,580,0
41772,580,0
42352,580,0
42932,580,0
43512,580,0
44092,580,0
44676,584,0
45256,580,0
45836,580,0
46416,580,0
46996,580,0
47576,580,0
48160,584,0
48736,576,0
49316,580,0
49896,580,0
50468,572,0
51044,576,0
51620,576,0
52192,572,0
52768,576,1
53344,576,1
53916,572,1
54496,580,1
55124,628,1
55648,524,1
56228,580,1
56804,576,1
57380,576,1
57960,580,1
58528,568,1
59112,584,0
59692,580,0
60268,576,0
