time,x
0,896
400,400
568,168
1336,768
1844,508
1992,148
2472,480
3232,760
4080,848
4704,624
5668,964
5840,172
6084,244
6372,288
6480,108
7228,748
8036,808
8836,800
9408,572
9636,228
9856,220
10460,604
11304,844
12180,876
13068,888
13948,880
14844,896
15720,876
16592,872
17448,856
18300,852
19148,848
19988,840
20788,800
21684,896
22456,772
23268,812
24132,864
24912,780
25780,868
26036,256
26572,536
27412,840
28260,848
29084,824
29940,856
30796,856
31700,904
32484,784
33320,836
34160,840
35048,888
35832,784
36272,440
36668,396
37560,892
38392,832
39312,920
39548,236
40044,496
40816,772
41636,820
42612,976
42724,112
43300,576
44176,876
44504,328
44988,484
45792,804
46200,408
46576,376
47392,816
48200,808
48848,648
49072,224
49828,756
50628,800
51412,784
52188,776
52968,780
53752,784
54532,780
55304,772
56112,808
56900,788
57712,812
58540,828
59400,860
60176,776
61024,848
61848,824
62672,824
63492,820
64320,828
65148,828
65952,804
66764,812
67580,816
68396,816
69248,852
70012,764
70828,816
71688,860
72452,764
73280,828
74160,880
74936,776
75820,884
76664,844
77460,796
78276,816
79164,888
79952,788
80492,540
80836,344
81608,772
82456,848
83292,836
84132,840
84704,572
84960,256
85416,456
85816,400
86668,852
87500,832
88344,844
89200,856
90040,840
90880,840
91736,856
92588,852
93420,832
94264,844
95120,856
95968,848
96800,832
97656,856
98516,860
99416,900
100208,792
101072,864
101944,872
102792,848
103632,840
104488,856
105404,916
106204,800
107052,848
107920,868
108784,864
109636,852
110488,852
111356,868
112236,880
113104,868
113964,860
114820,856
115660,840
116484,824
117316,832
118172,856
119076,904
119896,820
120744,848
121612,868
122496,884
123416,920
124216,800
125100,884
125996,896
126864,868
127760,896
128668,908
129560,892
130436,876
131332,896
132236,904
133128,892
134016,888
134924,908
135844,920
136748,904
137632,884
138544,912
139472,928
140428,956
141276,848
142212,936
143152,940
144072,920
145028,956
145856,828
146756,900
147716,960
148588,872
149504,916
150440,936
151288,848
152196,908
153088,892
154004,916
154944,940
155868,924
156768,900
157676,908
158592,916
159512,920
160452,940
161312,860
162236,924
163148,912
164036,888
164964,928
165888,924
166784,896
167648,864
168496,848
169368,872
170252,884
171128,876
172032,904
172952,920
173884,932
174792,908
175700,908
176628,928
177536,908
178444,908
179368,924
180292,924
181184,892
182100,916
183028,928
183960,932
184876,916
185812,936
186720,908
187636,916
188556,920
189460,904
190372,912
191296,924
192288,992
193144,856
194060,916
195012,952
195952,940
196916,964
197772,856
198688,916
199608,920
200512,904
201456,944
202388,932
203292,904
204232,940
205156,924
206136,980
206996,860
207904,908
208812,908
209732,920
210636,904
211540,904
212468,928
213396,928
214308,912
215236,928
216168,932
217084,916
218044,960
218872,828
219756,884
220656,900
