time,x
0,792
780,780
1548,768
2356,808
3144,788
3928,784
4720,792
5492,772
6292,800
7076,784
7860,784
8668,808
9452,784
10244,792
11048,804
11832,784
12680,848
13408,728
14196,788
14980,784
15756,776
16540,784
17312,772
18084,772
18856,772
19616,760
20392,776
21172,780
21940,768
22744,804
23528,784
24300,772
25076,776
25840,764
26600,760
27376,776
28140,764
28936,796
29736,800
30504,768
31284,780
32060,776
32816,756
33596,780
34356,760
35116,760
35884,768
36640,756
37416,776
38176,760
38932,756
39712,780
40476,764
41260,784
42044,784
42808,764
43604,796
44372,768
45164,792
45952,788
46724,772
47520,796
48296,776
49092,796
49868,776
50640,772
51420,780
52192,772
52968,776
53748,780
54536,788
55324,788
56104,780
56880,776
57708,828
58424,716
59196,772
59948,752
60716,768
61500,784
62260,760
63044,784
63852,808
64656,804
65484,828
66288,804
67132,844
67944,812
68780,836
69616,836
70436,820
71288,852
72092,804
72920,828
73736,816
74516,780
75324,808
76104,780
76880,776
77720,840
78452,732
79240,788
80000,760
80760,760
81520,760
82272,752
83036,764
83800,764
84564,764
85336,772
86124,788
86896,772
87648,752
88404,756
89160,756
89904,744
90648,744
91420,772
92196,776
92956,760
93740,784
94524,784
95300,776
96084,784
96852,768
97620,768
98396,776
99156,760
99936,780
100708,772
101468,760
102256,788
103032,776
103816,784
104596,780
105380,784
106252,872
107076,824
107864,788
108664,800
109452,788
110240,788
111036,796
111804,768
112600,796
113380,780
114152,772
114948,796
115720,772
116516,796
117304,788
118084,780
118896,812
119740,844
120492,752
121276,784
122056,780
122868,812
123652,784
124448,796
125244,796
126012,768
126800,788
127564,764
128332,768
129112,780
129892,780
130668,776
