time,x,y
0,628,0
300,300,0
480,180,0
684,204,0
1132,448,0
2048,916,0
2968,920,0
3872,904,0
4588,716,0
4808,220,0
5476,668,0
5832,356,0
5876,44,0
6680,804,0
7160,480,0
7592,432,0
7932,340,0
8132,200,0
8504,372,0
9404,900,0
10292,888,0
10812,520,0
11200,388,0
11932,732,0
12108,176,0
13000,892,0
13876,876,0
14456,580,0
14740,284,0
15604,864,0
15808,204,0
16112,304,0
16440,328,0
16512,72,0
16900,388,0
17104,204,0
17480,376,0
18380,900,0
18668,288,0
19336,668,0
19680,344,0
20300,620,0
20544,244,0
21292,748,0
21492,200,0
23168,1676,0
23852,684,0
24120,268,0
24532,412,0
25064,532,0
25580,516,0
26020,440,0
26988,968,0
27940,952,0
28336,396,0
28988,652,0
29236,248,0
29828,592,0
30252,424,0
30576,324,0
30840,264,0
31288,448,0
31584,296,0
31732,148,0
32324,592,0
32692,368,0
33088,396,0
33136,48,0
33668,532,0
34616,948,0
35576,960,0
36552,976,0
37008,456,0
37500,492,0
38028,528,0
38204,176,0
38668,464,0
38980,312,0
39100,120,0
39740,640,0
40060,320,0
41888,1828,0
42216,328,0
42500,284,0
42532,32,0
46632,4100,0
47552,920,0
48476,924,0
49388,912,0
50288,900,0
51196,908,0
52124,928,0
53056,932,0
53984,928,0
54888,904,0
56108,1220,0
56196,88,0
56688,492,0
57020,332,0
57268,248,0
57404,136,0
57828,424,0
58128,300,0
58508,380,0
58776,268,0
59092,316,0
59276,184,0
59508,232,0
59732,224,0
60044,312,0
60188,144,0
60856,668,0
60924,68,0
61168,244,0
61620,452,0
61812,192,0
61924,112,0
62164,240,0
62596,432,0
62784,188,0
63060,276,0
63832,772,0
64044,212,0
64092,48,0
64760,668,0
64876,116,0
65136,260,0
65456,320,0
65880,424,0
66248,368,0
67524,1276,0
67948,424,0
68084,136,0
68460,376,0
68612,152,0
68888,276,0
69380,492,0
69692,312,0
69904,212,0
70288,384,0
70516,228,0
70736,220,0
71016,280,0
71184,168,0
71756,572,0
71860,104,0
72668,808,0
72856,188,0
73376,520,0
73652,276,0
74036,384,0
74348,312,0
74868,520,0
75216,348,0
75316,100,0
75816,500,0
76104,288,0
76784,680,0
77176,392,0
77704,528,0
78188,484,0
78236,48,0
78616,380,0
78912,296,0
79116,204,0
79284,168,0
79652,368,0
79816,164,0
80088,272,0
80476,388,0
80660,184,0
80900,240,0
81348,448,0
81560,212,0
82268,708,0
82628,360,0
83104,476,0
84000,896,0
84776,776,0
85264,488,0
85768,504,0
86360,592,0
86872,512,0
86952,80,0
87896,944,0
88408,512,0
88640,232,0
88740,100,0
89756,1016,0
89896,140,0
90284,388,0
90696,412,0
91388,692,0
91632,244,0
92280,648,0
92568,288,0
93496,928,0
93696,200,0
94436,740,0
95336,900,0
96208,872,0
97096,888,0
98008,912,0
98928,920,0
99884,956,0
100756,872,0
101400,644,0
102604,1204,0
103516,912,0
104436,920,0
105364,928,0
106272,908,0
107216,944,0
108140,924,0
109076,936,0
110012,936,0
110928,916,0
111860,932,0
112788,928,0
113712,924,0
114612,900,0
115488,876,0
116460,972,0
117372,912,0
118280,908,0
119192,912,0
120108,916,0
121016,908,0
121916,900,0
122804,888,0
123704,900,0
124600,896,0
125504,904,0
126416,912,0
127312,896,0
127896,584,0
128212,316,0
128428,216,0
129108,680,0
129568,460,0
129596,28,0
129996,400,0
130768,772,0
130904,136,0
131652,748,0
131816,164,0
132612,796,0
133204,592,0
133616,412,0
134524,908,0
135444,920,0
136340,896,0
137244,904,0
138152,908,0
139056,904,0
139444,388,0
139556,112,0
139932,376,0
140800,868,0
141724,924,0
142620,896,0
143512,892,0
144404,892,0
144676,272,0
145304,628,0
146196,892,0
147092,896,0
147980,888,0
149076,1096,0
149816,740,0
150224,408,0
150484,260,0
150648,164,0
151536,888,0
152436,900,0
153312,876,0
154212,900,0
155120,908,0
156012,892,0
156900,888,0
157780,880,0
158676,896,0
159096,420,0
159568,472,0
160472,904,0
161364,892,0
162244,880,0
163276,1032,0
163504,228,0
164044,540,0
164952,908,0
165636,684,0
165832,196,0
166728,896,0
167688,960,0
168592,904,0
169156,564,0
169260,104,0
170340,1080,0
170948,608,0
171216,268,0
171244,28,0
171540,296,0
171772,232,0
172192,420,0
172424,232,0
173048,624,0
173808,760,0
173952,144,0
174908,956,0
175768,860,0
176684,916,0
177036,352,0
177584,548,0
178488,904,0
179384,896,0
180028,644,0
180328,300,0
181172,844,0
181872,700,0
182072,200,0
182380,308,0
182532,152,0
182672,140,0
183800,1128,0
184780,980,0
185692,912,0
186396,704,0
186636,240,0
186948,312,0
187488,540,0
188384,896,0
189288,904,0
190192,904,0
190556,364,0
190580,24,0
190908,328,0
191136,228,0
191452,316,0
191600,148,0
192004,404,0
192920,916,0
193812,892,0
194256,444,0
194456,200,0
194700,244,0
195612,912,0
196528,916,0
197432,904,0
198352,920,0
199272,920,0
200188,916,0
