time,x,y
0,636,0
628,628,0
1248,620,0
1880,632,0
2512,632,0
3148,636,1
3776,628,1
4400,624,1
5028,628,1
5664,636,1
6336,672,1
6912,576,1
7536,624,1
8168,632,1
8800,632,1
9424,624,0
10056,632,0
10684,628,0
11328,644,0
11968,640,0
12600,632,0
13236,636,0
13864,628,0
14500,636,0
15132,632,0
15756,624,0
16380,624,0
17012,632,0
17644,632,0
18900,1256,0
19532,632,0
20164,632,1
20800,636,1
21428,628,1
22056,628,1
22736,680,1
23320,584,1
23944,624,1
24568,624,1
25248,680,1
25824,576,1
26456,632,1
27084,628,1
27712,628,0
28344,632,0
28972,628,0
29252,280,0
29612,360,0
30248,636,0
30876,628,0
31252,376,0
31556,304,0
32140,584,0
32252,112,0
32772,520,0
33252,480,0
33400,148,0
34024,624,0
34256,232,0
34640,384,0
35908,1268,0
36252,344,0
36536,284,0
37216,680,0
37796,580,0
38432,636,0
39064,632,0
40256,1192,0
40368,112,0
40956,588,0
41584,628,0
42208,624,0
42832,624,0
43456,624,0
44088,632,0
44708,620,0
46260,1552,0
46584,324,0
47208,624,0
47836,628,0
48464,628,0
49100,636,0
49260,160,0
49724,464,0
50356,632,0
50984,628,0
51260,276,0
51608,348,0
52252,644,0
52876,624,0
53260,384,0
53512,252,0
54264,752,0
54788,524,0
55420,632,0
56052,632,0
56268,216,0
56680,412,0
57944,1264,0
59192,1248,0
59820,628,0
60448,628,0
61068,620,0
61692,624,0
62368,676,0
62952,584,0
63268,316,0
63584,316,0
64212,628,0
64840,628,0
65268,428,0
65476,208,0
66164,688,0
66744,580,0
67268,524,0
67380,112,0
68016,636,0
68652,636,0
69932,1280,0
70272,340,0
70568,296,0
71200,632,0
71832,632,0
72468,636,0
73728,1260,0
74364,636,0
75000,636,0
75272,272,0
75628,356,0
76260,632,0
76892,632,0
77276,384,0
77528,252,0
78156,628,0
78788,632,1
79420,632,1
80056,636,1
80692,636,1
81376,684,1
81960,584,1
82604,644,1
83244,640,1
83884,640,1
84520,636,1
85156,636,1
85788,632,0
86416,628,0
87044,628,0
87276,232,0
87676,400,0
88936,1260,0
89280,344,0
89608,328,0
90184,576,0
