time,x,y
0,588,0
580,580,0
1184,604,0
1776,592,0
2360,584,0
2956,596,0
3544,588,0
4136,592,1
4720,584,1
5360,640,1
5900,540,1
6484,584,1
7080,596,1
7672,592,1
8268,596,1
8860,592,0
9448,588,0
10040,592,0
10628,588,0
11212,584,0
11804,592,0
12392,588,0
12980,588,0
13564,584,0
13976,412,0
14240,264,0
14260,20,0
14740,480,0
14760,20,0
15356,596,0
15956,600,0
16120,164,0
16260,140,0
16500,240,0
16900,400,0
17140,240,0
17260,120,0
17680,420,0
17960,280,0
17980,20,0
18320,340,0
18680,360,0
18860,180,0
18980,120,0
19376,396,0
19656,280,0
19816,160,0
20020,204,0
20300,280,0
20560,260,0
20800,240,0
21060,260,0
21260,200,0
21460,200,0
21840,380,0
22000,160,0
22404,404,0
22524,120,0
22744,220,0
23004,260,0
23264,260,0
23524,260,0
23844,320,0
24024,180,0
24184,160,0
24524,340,0
24764,240,0
24944,180,0
25364,420,0
25564,200,0
25684,120,0
25944,260,0
26264,320,0
26524,260,0
26664,140,0
27124,460,0
27264,140,0
27424,160,0
27704,280,0
28064,360,0
28344,280,0
28504,160,0
28684,180,0
28924,240,0
29264,340,0
29464,200,0
29684,220,0
30044,360,0
30264,220,0
30504,240,0
30644,140,0
31080,436,0
31320,240,0
31500,180,0
31740,240,0
32020,280,0
32300,280,0
32544,244,0
32664,120,0
32904,240,0
33304,400,0
33484,180,0
33684,200,0
33964,280,0
34204,240,0
34524,320,0
34784,260,0
34864,80,0
35144,280,0
35444,300,0
35724,280,0
35964,240,0
36128,164,0
36528,400,0
36688,160,0
36928,240,0
37108,180,0
37388,280,0
37688,300,0
37968,280,0
38288,320,0
38528,240,0
38568,40,0
38928,360,0
39268,340,0
39468,200,0
39648,180,0
39988,340,0
40268,280,0
40488,220,0
40648,160,0
40988,340,0
41228,240,0
41488,260,0
41568,80,0
41808,240,0
42268,460,0
42408,140,0
42548,140,0
42988,440,0
43148,160,0
43288,140,0
43588,300,0
43988,400,0
44168,180,0
44468,300,0
44588,120,0
44768,180,0
45084,316,0
45264,180,0
45608,344,0
45788,180,0
46028,240,0
46328,300,0
46564,236,0
46788,224,0
47008,220,0
47408,400,0
47508,100,0
47748,240,0
48132,384,0
48252,120,0
48572,320,0
48892,320,0
49152,260,0
49472,320,0
49492,20,0
49772,280,0
50072,300,0
50272,200,0
50472,200,0
50812,340,0
50972,160,0
51252,280,0
51512,260,0
51832,320,0
51972,140,0
52272,300,0
52532,260,0
52732,200,0
53052,320,0
53212,160,0
53592,380,0
53832,240,0
54172,340,0
54368,196,0
54528,160,0
54688,160,0
54988,300,0
55368,380,0
55492,124,0
55692,200,0
55948,256,0
56312,364,0
56492,180,0
56712,220,0
57132,420,0
57312,180,0
57456,144,0
57676,220,0
57916,240,0
58256,340,0
58596,340,0
58856,260,0
59036,180,0
59176,140,0
59436,260,0
59676,240,0
60076,400,0
60276,200,0
60616,340,0
60736,120,0
61016,280,0
61196,180,0
61396,200,0
61796,400,0
61996,200,0
62276,280,0
62376,100,0
62636,260,0
62976,340,0
63276,300,0
63556,280,0
63616,60,0
63876,260,0
64156,280,0
64512,356,0
64612,100,0
64912,300,0
65172,260,0
65476,304,0
65656,180,0
65952,296,0
66316,364,0
66536,220,0
66596,60,0
66976,380,0
67316,340,0
67456,140,0
67716,260,0
67956,240,0
68296,340,0
68440,144,0
68600,160,0
68860,260,0
69080,220,0
69540,460,0
69640,100,0
70020,380,0
70380,360,0
70600,220,0
70980,380,0
71180,200,0
71420,240,0
71760,340,0
71980,220,0
72060,80,0
72360,300,0
72540,180,0
72940,400,0
73040,100,0
73520,480,0
73620,100,0
73980,360,0
74100,120,0
74300,200,0
74700,400,0
74920,220,0
75160,240,0
75280,120,0
75660,380,0
75920,260,0
76020,100,0
76376,356,0
76636,260,0
76936,300,0
77020,84,0
77260,240,0
77656,396,0
77800,144,0
78040,240,0
78260,220,0
78500,240,0
78840,340,0
79040,200,0
79340,300,0
79644,304,0
79964,320,0
79984,20,0
80304,320,0
80584,280,0
80724,140,0
81164,440,0
81384,220,0
81544,160,0
81744,200,0
81984,240,0
82304,320,0
82484,180,0
82904,420,0
83064,160,0
83304,240,0
83504,200,0
83724,220,0
84084,360,0
84304,220,0
84664,360,0
84704,40,0
85184,480,0
85304,120,0
85464,160,0
85824,360,0
86024,200,0
86280,256,0
86644,364,0
86924,280,0
86964,40,0
87424,460,0
87644,220,0
87744,100,0
87924,180,0
88244,320,0
88484,240,0
88824,340,0
89008,184,0
89308,300,0
89648,340,0
89768,120,0
89988,220,0
90308,320,0
90468,160,0
90968,500,0
91208,240,0
91388,180,0
91748,360,0
91888,140,0
92308,420,0
92468,160,0
92648,180,0
92928,280,0
93128,200,0
93568,440,0
