time,x
0,552
1120,1120
1672,552
2224,552
2776,552
3328,552
3876,548
4472,596
4968,496
5520,552
6064,544
6608,544
7152,544
7700,548
8248,548
8792,544
9336,544
9880,544
10428,548
10976,548
11524,548
12072,548
12620,548
13168,548
13712,544
14260,548
14804,544
15352,548
15904,552
16452,548
16996,544
17540,544
18084,544
18632,548
19180,548
19728,548
20280,552
20836,556
21392,556
21944,552
22504,560
23060,556
23616,556
24168,552
24724,556
25280,556
25832,552
26380,548
26936,556
27484,548
28032,548
29676,1644
30224,548
30768,544
31316,548
31916,600
32416,500
32960,544
33508,548
34060,552
34660,600
35152,492
35700,548
36248,548
36796,548
37392,596
37892,500
38440,548
38984,544
39536,552
40088,552
40644,556
41196,552
41744,548
