time,x,y
0,552,0
1120,1120,0
1672,552,0
2224,552,0
2776,552,1
3328,552,1
3876,548,1
4472,596,1
4968,496,1
5520,552,1
6064,544,1
6608,544,1
7152,544,0
7700,548,0
8248,548,0
8792,544,0
9336,544,0
9880,544,0
10428,548,0
10976,548,0
11524,548,0
12072,548,0
12620,548,0
13168,548,0
13712,544,0
14260,548,0
14804,544,0
15352,548,0
15904,552,0
16452,548,0
16996,544,0
17540,544,0
18084,544,0
18632,548,0
19180,548,0
19728,548,0
20280,552,0
20836,556,0
21392,556,0
21944,552,0
22504,560,0
23060,556,0
23616,556,0
24168,552,0
24724,556,0
25280,556,0
25832,552,0
26380,548,0
26936,556,0
27484,548,0
28032,548,0
29676,1644,0
30224,548,0
30768,544,1
31316,548,1
31916,600,1
32416,500,1
32960,544,1
33508,548,1
34060,552,1
34660,600,1
35152,492,1
35700,548,1
36248,548,1
36796,548,1
37392,596,1
37892,500,1
38440,548,1
38984,544,1
39536,552,0
40088,552,0
40644,556,0
41196,552,0
41744,548,0
