time,x,y
0,1080,0
532,532,0
1076,544,0
1616,540,0
2148,532,0
2688,540,0
3228,540,0
3760,532,0
4300,540,0
4832,532,0
5372,540,0
5912,540,0
6448,536,0
6984,536,0
7520,536,0
8060,540,0
8596,536,0
9132,536,1
9672,540,1
10212,540,1
10752,540,1
11300,548,1
11888,588,1
12384,496,1
12932,548,1
13532,600,1
14028,496,1
14576,548,1
15132,556,1
15680,548,1
16232,552,0
16780,548,0
17316,536,0
17864,548,1
18408,544,1
18948,540,1
19544,596,1
20040,496,1
20584,544,1
21124,540,1
21660,536,0
22200,540,0
22736,536,0
23276,540,0
24340,1064,0
24872,532,0
25400,528,0
25924,524,0
26452,528,0
26988,536,0
27516,528,0
28044,528,0
28576,532,0
29108,532,0
29644,536,0
30176,532,0
30708,532,0
31244,536,0
31776,532,0
32312,536,0
32848,536,0
33380,532,0
33920,540,0
34456,536,0
34996,540,0
35524,528,0
36060,536,0
36596,536,0
37128,532,0
37660,532,0
38192,532,0
38720,528,0
39252,532,0
39784,532,0
40316,532,0
40848,532,0
41384,536,0
41920,536,0
42460,540,0
42996,536,0
43540,544,0
44080,540,0
44620,540,0
45160,540,0
45708,548,0
46252,544,0
46804,552,0
47352,548,0
47900,548,0
48456,556,0
49000,544,0
49560,560,0
50112,552,0
50660,548,0
51216,556,0
51772,556,0
52320,548,0
52876,556,0
53432,556,0
53988,556,0
54544,556,0
55096,552,0
55656,560,0
56212,556,0
56764,552,0
57320,556,0
57880,560,0
58436,556,0
58996,560,0
59560,564,0
60120,560,0
60684,564,0
61244,560,0
61808,564,0
62372,564,0
62932,560,0
63480,548,0
64068,588,0
64632,564,0
65188,556,0
65756,568,0
66324,568,0
66892,568,0
67456,564,0
68012,556,0
68576,564,0
69136,560,0
69692,556,0
70252,560,0
70812,560,0
71372,560,0
71932,560,0
72488,556,0
73056,568,0
73616,560,0
74184,568,0
74748,564,0
75312,564,0
75872,560,0
76440,568,0
77000,560,0
77564,564,0
78132,568,0
78688,556,0
79256,568,0
79820,564,0
80380,560,0
80940,560,0
81500,560,0
82064,564,0
82624,560,0
83184,560,0
83740,556,1
84296,556,1
84852,556,1
85408,556,1
85964,556,1
86568,604,1
87064,496,1
87616,552,1
88164,548,1
88716,552,1
89264,548,0
89812,548,1
90360,548,1
90908,548,1
91456,548,1
92004,548,1
92596,592,1
93088,492,1
93632,544,1
94180,548,1
94728,548,1
95268,540,1
95812,544,0
96352,540,0
96888,536,0
97428,540,0
97960,532,0
98496,536,0
99032,536,0
