time,x
0,764
764,764
1536,772
2300,764
3092,792
3880,788
4676,796
5476,800
6248,772
7036,788
7804,768
8576,772
9360,784
10128,768
10912,784
11712,800
12484,772
13264,780
14040,776
14788,748
15552,764
16336,784
17092,756
17876,784
18648,772
19432,784
20240,808
21028,788
21828,800
22620,792
23404,784
24220,816
25016,796
25808,792
26628,820
27412,784
28208,796
29000,792
29784,784
30552,768
31300,748
32048,748
32800,752
33544,744
34284,740
35036,752
35780,744
36544,764
37348,804
38132,784
38908,776
39684,776
40456,772
41232,776
41996,764
42752,756
43524,772
44308,784
45080,772
45864,784
46644,780
47412,768
48200,788
49016,816
49772,756
50568,796
51352,784
52148,796
52924,776
53716,792
54516,800
55288,772
56100,812
56896,796
57676,780
58492,816
59292,800
60092,800
60896,804
61676,780
62480,804
63280,800
64068,788
64868,800
65644,776
66440,796
67228,788
68012,784
68828,816
69616,788
70400,784
71192,792
72016,824
72760,744
73556,796
74336,780
75148,812
75944,796
76740,796
77528,788
78312,784
79112,800
79900,788
80680,780
81472,792
82248,776
83028,780
83800,772
84564,764
85356,792
86132,776
86912,780
87696,784
88480,784
89300,820
90092,792
90876,784
91676,800
92456,780
93268,812
94064,796
94860,796
95676,816
96464,788
97272,808
98048,776
98828,780
99608,780
100380,772
101172,792
101960,788
102732,772
103492,760
104280,788
105052,772
105828,776
106616,788
107380,764
108172,792
108956,784
109732,776
110540,808
111320,780
112104,784
112872,768
113676,804
114464,788
115244,780
116040,796
116816,776
117656,840
118380,724
119148,768
119944,796
120728,784
121512,784
122320,808
123100,780
123936,836
124804,868
125620,816
126420,800
127196,776
127976,780
128756,780
129520,764
130280,760
131076,796
131848,772
132640,792
133412,772
134212,800
135064,852
135800,736
136580,780
137352,772
138124,772
138920,796
139700,780
140484,784
141284,800
142060,776
142860,800
143656,796
144444,788
145236,792
146012,776
146812,800
147588,776
