time,x
0,688
600,600
1240,640
2516,1276
3156,640
3788,632
4476,688
5068,592
5712,644
6352,640
6996,644
7636,640
8268,632
8904,636
9532,628
10156,624
10784,628
11456,672
12024,568
12648,624
13268,620
13880,612
14496,616
15160,664
15728,568
16344,616
17024,680
17600,576
18224,624
18856,632
19484,628
20112,628
20752,640
21432,680
22012,580
22640,628
23268,628
23928,660
24500,572
25120,620
25736,616
26356,620
27024,668
27592,568
28208,616
28832,624
29448,616
30060,612
30680,620
31292,612
31940,648
32500,560
33692,1192
34288,596
34884,596
35480,596
36084,604
36688,604
37288,600
37896,608
38508,612
39116,608
39724,608
40344,620
41020,676
41588,568
42212,624
42892,680
43460,568
44092,632
44724,632
45400,676
46028,628
46596,568
47228,632
47900,672
48472,572
49088,616
49704,616
50312,608
50924,612
51536,612
52144,608
52744,600
53348,604
54552,1204
55148,596
55744,596
56336,592
56932,596
57536,604
58144,608
58768,624
59404,636
60036,632
60680,644
61340,660
62040,700
62640,600
63300,660
64620,1320
65272,652
65924,652
66568,644
67216,648
67856,640
68492,636
69132,640
69780,648
70420,640
71056,636
71692,636
72324,632
73608,1284
74240,632
74888,648
75532,644
76172,640
76864,692
77456,592
78092,636
79364,1272
80040,676
80620,580
81252,632
81884,632
82572,688
83216,644
83816,600
84468,652
85124,656
85832,708
85944,112
86444,500
87116,672
87824,708
88432,608
89084,652
89724,640
89956,232
90360,404
91036,676
91608,572
92220,612
92860,640
93480,620
94708,1228
95320,612
96540,1220
97144,604
97792,648
98348,556
98952,604
99564,612
