time,x
0,644
648,648
1284,636
1932,648
2572,640
3212,640
3852,640
4496,644
5132,636
5768,636
6412,644
7052,640
7688,636
8328,640
8972,644
9608,636
10296,688
10892,596
11528,636
12164,636
12800,636
13492,692
14080,588
14724,644
15368,644
16016,648
16656,640
17304,648
17948,644
18580,632
19216,636
19900,684
20488,588
21172,684
21760,588
22396,636
23032,636
23664,632
24304,640
24940,636
26212,1272
26848,636
27480,632
28116,636
28752,636
29388,636
30024,636
30660,636
31296,636
31928,632
32620,692
33212,592
33844,632
34488,644
35124,636
35812,688
36404,592
37092,688
37680,588
38320,640
38964,644
39608,644
40892,1284
41528,636
42168,640
42808,640
43456,648
44100,644
44744,644
45388,644
46032,644
46680,648
47324,644
47968,644
48612,644
49892,1280
50536,644
51172,636
51804,632
52440,636
53076,636
53640,564
54384,744
56220,1836
56840,620
57404,564
58096,692
58720,624
59356,636
60004,648
60652,648
61320,668
61984,664
62644,660
63304,660
63964,660
64612,648
65920,1308
66564,644
67200,636
67840,640
68472,632
69104,632
69732,628
70360,628
71040,680
71620,580
72888,1268
73520,632
74164,644
74800,636
75436,636
76076,640
76716,640
77352,636
77992,640
78636,644
79336,700
79936,600
80584,648
81228,644
81864,636
82552,688
83128,576
83760,632
84384,624
85008,624
85636,628
86328,692
86920,592
87564,644
88256,692
88852,596
89488,636
90128,640
90764,636
91396,632
92080,684
92660,580
93340,680
93924,584
94556,632
