time,x,y
0,288,0
324,324,0
832,508,0
1116,284,0
1308,192,0
1804,496,0
2544,740,0
3036,492,0
3484,448,0
3656,172,0
4096,440,0
4852,756,0
5588,736,0
5684,96,0
5936,252,0
6284,348,0
7032,748,0
7788,756,0
8184,396,0
8536,352,0
8956,420,0
9276,320,0
9444,168,0
9600,156,0
10076,476,0
10804,728,0
11164,360,0
11404,240,0
11580,176,0
12196,616,0
12356,160,0
12780,424,0
13152,372,0
13876,724,0
14704,828,0
15456,752,0
15584,128,0
15916,332,0
16176,260,0
16556,380,0
16932,376,0
17764,832,0
17828,64,0
18492,664,0
19316,824,0
19952,636,0
20168,216,0
20996,828,0
21340,344,0
21540,200,0
22292,752,0
23028,736,0
23368,340,0
23528,160,0
24176,648,0
24508,332,0
25252,744,0
25460,208,0
25868,408,0
25992,124,0
26296,304,0
26560,264,0
27512,952,0
28264,752,0
29044,780,0
29836,792,0
30376,540,0
30584,208,0
30664,80,0
31260,596,0
32008,748,0
32744,736,0
33524,780,0
34256,732,0
34992,736,0
35680,688,0
36396,716,0
37136,740,0
37864,728,0
38604,740,0
39392,788,0
40140,748,0
40880,740,0
41572,692,0
42288,716,0
43012,724,0
44492,1480,0
45152,660,0
45856,704,0
46584,728,0
47300,716,0
48016,716,0
48716,700,0
48832,116,0
49120,288,0
49328,208,0
49604,276,0
50132,528,0
50840,708,0
51544,704,0
52292,748,0
53020,728,0
53700,680,0
54044,344,0
54448,404,0
55140,692,0
55860,720,0
57336,1476,0
57856,520,0
57988,132,0
58688,700,0
59396,708,0
60108,712,0
60840,732,0
61636,796,0
61716,80,0
62328,612,0
63084,756,0
63860,776,0
64640,780,0
65392,752,0
66132,740,0
66892,760,0
67656,764,0
68160,504,0
68416,256,0
68772,356,0
69244,472,0
69916,672,0
70672,756,0
71436,764,0
71756,320,0
72264,508,0
72928,664,0
73668,740,0
74428,760,0
74820,392,0
75168,348,0
75924,756,0
76668,744,0
77448,780,0
78208,760,0
78748,540,0
79016,268,0
79708,692,0
80464,756,0
81204,740,0
81924,720,0
82652,728,0
83392,740,0
84132,740,0
84400,268,0
84476,76,0
84872,396,0
85624,752,0
85904,280,0
86372,468,0
86936,564,0
87412,476,0
87488,76,0
87880,392,0
88644,764,0
89416,772,0
89864,448,0
90924,1060,0
91728,804,0
92436,708,0
93036,600,0
93280,244,0
93408,128,0
93704,296,0
94704,1000,0
95460,756,0
95736,276,0
96164,428,0
96968,804,0
97728,760,0
98508,780,0
99056,548,0
99220,164,0
99980,760,0
100780,800,0
101548,768,0
102304,756,0
103032,728,0
103792,760,0
104628,836,0
105348,720,0
106116,768,0
106896,780,0
107664,768,0
108452,788,0
109228,776,0
109988,760,0
110756,768,0
111524,768,0
112320,796,0
113084,764,0
113848,764,0
114608,760,0
115428,820,0
116192,764,0
116952,760,0
117044,92,0
117232,188,0
117704,472,0
117808,104,0
118068,260,0
118468,400,0
119236,768,0
119940,704,0
120752,812,0
121524,772,0
122236,712,0
123072,836,0
123484,412,0
123760,276,0
124568,808,0
125328,760,0
125516,188,0
126072,556,0
126812,740,0
127556,744,0
128324,768,0
128548,224,0
128972,424,0
129748,776,0
130492,744,0
131288,796,0
131976,688,0
132692,716,0
133452,760,0
133788,336,0
134200,412,0
134532,332,0
134576,44,0
134952,376,0
135780,828,0
136500,720,0
137256,756,0
138032,776,0
138776,744,0
139540,764,0
141032,1492,0
141832,800,0
142532,700,0
143332,800,0
144104,772,0
144876,772,0
145592,716,0
146404,812,0
147172,768,0
147884,712,0
148656,772,0
149464,808,0
150220,756,0
150920,700,0
151680,760,0
152464,784,0
153220,756,0
153968,748,0
154664,696,0
155420,756,0
156212,792,0
156916,704,0
157668,752,0
158432,764,0
159208,776,0
159992,784,0
160816,824,0
161592,776,0
162344,752,0
163088,744,0
163844,756,0
164596,752,0
165332,736,0
166072,740,0
166752,680,0
167484,732,0
168268,784,0
168956,688,0
169696,740,0
170436,740,0
171220,784,0
171968,748,0
172648,680,0
173384,736,0
174164,780,0
174904,740,0
175592,688,0
176336,744,0
177084,748,0
177868,784,0
178560,692,0
179344,784,0
180036,692,1
180748,712,1
181432,684,1
182188,756,1
182840,652,1
183540,700,1
184248,708,1
184956,708,0
185684,728,0
186416,732,0
187192,776,0
187924,732,0
188656,732,0
189380,724,0
190052,672,0
190756,704,0
191448,692,1
192164,716,1
192852,688,1
193608,756,1
194260,652,1
194956,696,1
195648,692,1
196340,692,1
197024,684,1
197768,744,1
198404,636,1
199096,692,1
199784,688,1
200472,688,1
201172,700,0
201888,716,1
202604,716,1
203380,776,1
204064,684,1
204780,716,1
205508,728,1
206232,724,1
206952,720,0
207668,716,0
208400,732,0
209168,768,0
209900,732,0
210628,728,0
