time,x
0,544
540,540
1084,544
1628,544
2168,540
2712,544
3264,552
3804,540
4348,544
4892,544
5436,544
5976,540
6524,548
7064,540
7600,536
8140,540
8688,548
9224,536
9816,592
10312,496
10852,540
11396,544
11944,548
12488,544
13032,544
13584,552
14124,540
14676,552
15228,552
15820,592
16320,500
16872,552
17416,544
17968,552
18520,552
19068,548
19620,552
20172,552
20720,548
21268,548
21820,552
22376,556
22920,544
23468,548
24016,548
24556,540
25104,548
25648,544
26232,584
26724,492
27268,544
27808,540
28352,544
28892,540
29436,544
29980,544
30520,540
31064,544
31608,544
32148,540
32692,544
33240,548
33828,588
34324,496
34868,544
35408,540
35956,548
36504,548
37040,536
37592,552
38140,548
38684,544
39232,548
39788,556
40332,544
40876,544
41424,548
41964,540
42504,540
43048,544
43588,540
44124,536
44668,544
45208,540
