time,x,y
0,544,0
540,540,0
1084,544,0
1628,544,0
2168,540,0
2712,544,0
3264,552,0
3804,540,0
4348,544,0
4892,544,0
5436,544,0
5976,540,0
6524,548,0
7064,540,1
7600,536,1
8140,540,1
8688,548,1
9224,536,1
9816,592,1
10312,496,1
10852,540,1
11396,544,1
11944,548,1
12488,544,1
13032,544,1
13584,552,1
14124,540,1
14676,552,1
15228,552,1
15820,592,1
16320,500,1
16872,552,1
17416,544,1
17968,552,1
18520,552,0
19068,548,0
19620,552,0
20172,552,0
20720,548,0
21268,548,0
21820,552,0
22376,556,0
22920,544,0
23468,548,1
24016,548,1
24556,540,1
25104,548,1
25648,544,1
26232,584,1
26724,492,1
27268,544,1
27808,540,1
28352,544,1
28892,540,1
29436,544,0
29980,544,0
30520,540,0
31064,544,1
31608,544,1
32148,540,1
32692,544,1
33240,548,1
33828,588,1
34324,496,1
34868,544,1
35408,540,1
35956,548,1
36504,548,1
37040,536,0
37592,552,0
38140,548,0
38684,544,0
39232,548,0
39788,556,0
40332,544,0
40876,544,0
41424,548,0
41964,540,0
42504,540,0
43048,544,0
43588,540,0
44124,536,0
44668,544,0
45208,540,0
