time,x,y
0,876,0
864,864,0
1712,848,0
2628,916,0
3412,784,0
4236,824,0
5108,872,0
5880,772,0
6776,896,0
7548,772,0
8380,832,0
9236,856,0
10128,892,0
10916,788,0
11776,860,0
12608,832,1
13456,848,1
14292,836,1
15132,840,1
16020,888,1
16776,756,1
17604,828,1
18432,828,1
19320,888,0
20096,776,0
20948,852,0
21768,820,1
22572,804,1
23396,824,1
24208,812,1
25092,884,1
25860,768,1
26712,852,1
27548,836,1
28392,844,1
29208,816,0
30096,888,0
30932,836,0
31688,756,0
32520,832,0
33376,856,0
34124,748,0
34944,820,0
35740,796,0
36536,796,1
37312,776,1
38088,776,1
38900,812,1
39608,708,1
40364,756,1
41132,768,1
41912,780,1
42720,808,1
43516,796,0
44312,796,0
45152,840,0
46000,848,0
46804,804,0
47652,848,0
48496,844,0
49312,816,0
50196,884,0
50764,568,0
51708,944,0
52332,624,0
52496,164,0
52888,392,0
53292,404,0
54140,848,0
54924,784,0
55688,764,0
56452,764,0
57208,756,0
57924,716,0
58756,832,0
59544,788,0
59904,360,0
60196,292,0
60924,728,0
61124,200,0
61952,828,0
62696,744,0
63480,784,0
64272,792,0
65072,800,0
65868,796,0
66632,764,0
67496,864,0
68296,800,0
69140,844,0
69992,852,0
70896,904,0
71712,816,0
72544,832,0
73432,888,0
74316,884,0
75184,868,0
76116,932,0
76956,840,0
77800,844,0
78608,808,0
79440,832,0
80276,836,0
81104,828,0
81992,888,0
82800,808,0
83696,896,0
84492,796,0
85336,844,0
86228,892,0
87076,848,0
87948,872,0
88724,776,0
89552,828,0
90440,888,0
91316,876,0
92240,924,0
93116,876,0
93924,808,0
94796,872,0
95656,860,0
96548,892,1
97416,868,1
98284,868,1
99224,940,1
100044,820,1
100928,884,1
101820,892,1
102732,912,1
103588,856,1
104468,880,1
105412,944,1
106224,812,1
107108,884,1
107980,872,1
108916,936,0
109712,796,0
110612,900,0
111500,888,0
112360,860,0
113244,884,0
114136,892,0
115020,884,0
115920,900,0
116808,888,0
117684,876,0
118544,860,0
119436,892,0
120312,876,0
121196,884,0
122104,908,0
122892,788,0
123704,812,0
124500,796,0
125356,856,0
126156,800,0
126944,788,0
127668,724,0
128512,844,0
129276,764,0
130028,752,0
130792,764,0
131508,716,0
132348,840,0
133128,780,0
133932,804,0
134700,768,0
135584,884,0
136456,872,0
137336,880,0
138224,888,0
139092,868,0
139972,880,0
140844,872,0
141076,232,0
141608,532,0
142424,816,0
142896,472,0
143344,448,0
143612,268,0
143664,52,0
144000,336,0
144436,436,0
144852,416,0
145680,828,0
145940,260,0
146492,552,0
146648,156,0
146920,272,0
147140,220,0
147480,340,0
147904,424,0
148168,264,0
149056,888,0
149132,76,0
149432,300,0
149744,312,0
150028,284,0
150680,652,0
151580,900,0
152408,828,0
153208,800,0
153920,712,0
154388,468,0
154660,272,0
154852,192,0
155660,808,0
156496,836,0
157348,852,0
158132,784,0
158848,716,0
160832,1984,0
161724,892,0
162608,884,0
162944,336,0
163460,516,0
163704,244,0
164020,316,0
164308,288,0
164612,304,0
165060,448,0
165208,148,0
165836,628,0
166708,872,0
167520,812,0
168348,828,0
169120,772,0
170008,888,0
170800,792,0
171728,928,0
172532,804,0
173440,908,0
174296,856,0
175164,868,0
176000,836,0
176844,844,0
177696,852,0
178000,304,0
178556,556,0
178640,84,0
179100,460,0
179348,248,0
179684,336,0
180180,496,0
180404,224,0
181064,660,0
181268,204,0
181776,508,0
182280,504,0
182676,396,0
183500,824,0
183844,344,0
184380,536,0
185176,796,0
185472,296,0
185580,108,0
185984,404,0
186276,292,0
186836,560,0
187464,628,0
187660,196,0
188512,852,0
188660,148,0
189320,660,0
189540,220,0
190084,544,0
190968,884,0
191776,808,0
192512,736,0
193364,852,0
194100,736,0
194956,856,0
195764,808,0
196516,752,0
197324,808,0
197440,116,0
198184,744,0
198920,736,0
199764,844,0
200544,780,0
201020,476,0
201332,312,0
202124,792,0
202868,744,0
203736,868,0
204080,344,0
204524,444,0
205312,788,0
205744,432,0
205976,232,0
206600,624,0
206860,260,0
207712,852,0
207892,180,0
208628,736,0
209300,672,0
210096,796,0
211612,1516,0
211880,268,0
212460,580,0
212612,152,0
213240,628,0
214104,864,0
214908,804,0
215492,584,0
215692,200,0
215876,184,0
216160,284,0
216384,224,0
217028,644,0
217088,60,0
217484,396,0
217624,140,0
218016,392,0
218608,592,0
218872,264,0
219600,728,0
220388,788,0
220580,192,0
220968,388,0
221212,244,0
221984,772,0
222224,240,0
222740,516,0
223484,744,0
224224,740,0
224968,744,0
225732,764,0
226516,784,0
227292,776,0
228100,808,0
228864,764,0
229668,804,0
230560,892,0
231408,848,0
232280,872,0
233168,888,0
234004,836,0
234880,876,0
235748,868,0
236564,816,0
237392,828,0
238284,892,0
239072,788,0
239896,824,0
240812,916,0
241684,872,0
242568,884,0
243456,888,0
244256,800,0
245172,916,0
246048,876,0
246904,856,0
247676,772,0
248560,884,0
249380,820,0
250216,836,0
251044,828,0
251880,836,0
252732,852,0
253588,856,0
254424,836,0
255272,848,0
256132,860,0
256968,836,0
257816,848,0
258664,848,0
259488,824,0
260288,800,0
261108,820,0
261908,800,0
262704,796,0
263504,800,0
264292,788,0
265100,808,0
266680,1580,0
267520,840,0
268404,884,0
269256,852,0
270024,768,0
270912,888,0
271688,776,0
272512,824,0
273372,860,0
274140,768,0
275000,860,0
275732,732,0
276504,772,0
277292,788,0
278128,836,0
278932,804,0
279728,796,0
280460,732,0
281316,856,0
282112,796,0
282924,812,0
283692,768,0
284516,824,0
285316,800,0
286172,856,0
287060,888,0
287816,756,0
288616,800,0
289396,780,0
290180,784,0
291044,864,0
291864,820,0
292680,816,0
293472,792,0
294276,804,0
295100,824,0
295912,812,0
296748,836,0
297608,860,0
298488,880,0
299368,880,0
300252,884,0
301096,844,0
301928,832,0
302736,808,0
303540,804,0
304356,816,0
304840,484,0
305064,224,0
305128,64,0
