time,x
0,632
624,624
1252,628
1884,632
2520,636
3148,628
3776,628
4412,636
5044,632
5672,628
6948,1276
7580,632
8204,624
8844,640
9480,636
10112,632
10804,692
11384,580
12024,640
12660,636
13292,632
13928,636
14572,644
15212,640
15848,636
16484,636
17124,640
17760,636
17816,56
18388,572
19028,640
19664,636
20288,624
20916,628
21556,640
22244,688
22816,572
23444,628
24080,636
24708,628
25392,684
25968,576
26600,632
27236,636
27860,624
28496,636
29132,636
29764,632
30396,632
31084,688
31720,636
32296,576
32984,688
33620,636
34256,636
34836,580
35468,632
36108,640
36748,640
37380,632
38008,628
38640,632
39276,636
39900,624
40532,632
41224,692
41796,572
42424,628
43056,632
43688,632
44936,1248
45572,636
46200,628
46824,624
47452,628
48088,636
48720,632
49404,684
49980,576
50616,636
51252,636
51880,628
52512,632
53204,692
53776,572
54408,632
55044,636
55676,632
56304,628
58260,1956
58892,632
59460,568
60096,636
