time,x
0,1272
632,632
1264,632
1900,636
2524,624
3148,624
3776,628
4452,676
5024,572
5648,624
6268,620
6888,620
7504,616
8128,624
8748,620
9364,616
9992,628
10664,672
11240,576
11860,620
12488,628
13116,628
13740,624
14364,624
14880,516
15616,736
16236,620
16860,624
17484,624
18104,620
18724,620
19352,628
19976,624
20596,620
21228,632
21864,636
22492,628
23124,632
23752,628
25004,1252
25628,624
26252,624
26880,628
27508,628
28140,632
28768,628
30024,1256
30652,628
31280,628
31912,632
32540,628
33168,628
33792,624
34472,680
35052,580
35676,624
36312,636
36940,628
37572,632
38200,628
38836,636
39472,636
40100,628
40736,636
41372,636
42004,632
42636,632
43272,636
43900,628
44528,628
45164,636
45796,632
46476,680
47060,584
47692,632
48320,628
48952,632
49584,632
50216,632
50888,672
51464,576
52096,632
52728,632
53360,632
53988,628
54624,636
55252,628
55884,632
56520,636
57152,632
57780,628
58464,684
59048,584
59672,624
60308,636
60940,632
61376,436
61568,192
62196,628
62880,684
63460,580
64088,628
64720,632
65352,632
65988,636
66620,632
67264,644
67900,636
68536,636
