time,x,y
0,764,0
756,756,0
1524,768,0
2292,768,0
3052,760,0
3792,740,0
4548,756,0
5308,760,0
6052,744,0
6812,760,0
7552,740,0
8300,748,0
9056,756,0
9824,768,0
10624,800,0
11388,764,0
12084,696,0
12820,736,0
13620,800,0
14332,712,0
15056,724,1
15804,748,1
16536,732,1
17344,808,1
18040,696,1
18788,748,1
19532,744,1
20284,752,0
21024,740,0
21780,756,0
22584,804,0
23292,708,0
24024,732,0
24824,800,0
25580,756,0
26304,724,0
26628,324,0
26992,364,0
27792,800,0
28112,320,0
28440,328,0
28536,96,0
29328,792,0
29900,572,0
30016,116,0
30812,796,0
31504,692,0
32320,816,0
33024,704,0
33796,772,0
34564,768,1
35332,768,1
36084,752,1
36900,816,1
37628,728,1
38400,772,1
39160,760,1
39920,760,1
40696,776,1
41504,808,1
42228,724,1
42988,760,1
43756,768,1
44508,752,0
45276,768,0
46048,772,0
46812,764,0
47568,756,0
48328,760,0
49100,772,0
49872,772,0
50628,756,0
51436,808,0
52196,760,0
52900,704,0
53648,748,0
54408,760,0
55204,796,0
55900,696,0
56648,748,0
57456,808,0
58224,768,0
58928,704,0
59696,768,0
60456,760,0
61220,764,0
62024,804,0
62744,720,0
63544,800,0
64232,688,0
65016,784,0
65716,700,0
66504,788,0
67184,680,0
67924,740,0
68700,776,0
69444,744,0
70144,700,0
70940,796,0
71692,752,0
72432,740,0
73132,700,0
73928,796,0
74664,736,0
75348,684,0
76080,732,0
76816,736,0
77540,724,0
78272,732,0
79012,740,0
79744,732,0
80460,716,0
81188,728,0
81936,748,0
82680,744,1
83412,732,1
84156,744,1
84904,748,1
85712,808,1
86400,688,1
87148,748,1
87896,748,1
88620,724,1
89360,740,1
90108,748,1
90900,792,1
91588,688,1
92324,736,1
93068,744,1
93800,732,1
94540,740,0
95308,768,0
95612,304,0
95744,132,0
95896,152,0
96688,792,0
97400,712,0
98120,720,0
98852,732,0
99584,732,0
100356,772,0
101128,772,0
101920,792,0
102700,780,0
103492,792,0
104288,796,0
105092,804,0
105124,32,0
105812,688,0
106572,760,0
107328,756,0
108060,732,0
108808,748,0
109556,748,0
110304,748,0
111028,724,0
111772,744,0
112516,744,0
113256,740,0
114712,1456,0
115460,748,0
116204,744,0
116936,732,0
117680,744,0
118444,764,0
119196,752,0
120136,940,0
120664,528,0
120732,68,0
120956,224,0
121424,468,0
122184,760,0
122944,760,0
123704,760,0
124440,736,0
125188,748,0
125948,760,0
126700,752,0
128208,1508,0
128464,256,0
128792,328,0
128940,148,0
129676,736,0
