time,x
0,636
636,636
1332,696
1972,640
2560,588
3208,648
3908,700
4504,596
5148,644
5800,652
6448,648
7788,1340
8388,600
9036,648
9676,640
10324,648
10964,640
11604,640
12292,688
12888,596
13532,644
14172,640
14820,648
15476,656
16176,700
16780,604
17436,656
18140,704
18748,608
19404,656
20052,648
20692,640
21340,648
21980,640
22624,644
23260,636
23892,632
24524,632
25156,632
25784,628
26420,636
27060,640
27744,684
28328,584
28960,632
29596,636
30228,632
30864,636
31492,628
32072,580
32740,668
33360,620
33980,620
34600,620
35216,616
35836,620
36464,628
37152,688
37744,592
38396,652
39048,652
39704,656
40356,652
41004,648
41648,644
42288,640
42928,640
43560,632
44188,628
44816,628
45444,628
46072,628
46700,628
47388,688
47972,584
48608,636
49248,640
49892,644
50528,636
51220,692
51816,596
52456,640
53096,640
53740,644
54384,644
55024,640
55716,692
56308,592
56944,636
57584,640
58220,636
58852,632
59536,684
60176,640
60756,580
