time,x
0,584
580,580
1172,592
1752,580
2332,580
2916,584
3492,576
4072,580
4648,576
5280,632
5800,520
6428,628
6948,520
7516,568
8088,572
8656,568
9280,624
9852,572
10416,564
10988,572
11564,576
12132,568
12704,572
13276,572
13800,524
14372,572
14948,576
15520,572
16096,576
16676,580
17248,572
17824,576
18452,628
18976,524
19552,576
20180,628
20760,580
21288,528
21868,580
22444,576
23020,576
23588,568
24168,580
24748,580
25324,576
25896,572
26464,568
27036,572
27596,560
28168,572
28736,568
29256,520
29300,44
29872,572
30440,568
31012,572
31584,572
32152,568
32728,576
33304,576
33876,572
34504,628
35032,528
35600,568
36232,632
36752,520
37380,628
37900,520
38472,572
39044,572
39676,632
40200,524
40776,576
41352,576
41928,576
42508,580
43084,576
43720,636
44248,528
44824,576
45460,636
45992,532
46572,580
47200,628
47728,528
48308,580
48888,580
49520,632
50044,524
50680,636
51208,528
51792,584
52372,580
52960,588
53544,584
54176,632
54712,536
55296,584
55928,632
56512,584
57044,532
58256,1212
58788,532
59424,636
59952,528
60532,580
61164,632
61692,528
62272,580
62852,580
63484,632
64064,580
64592,528
65172,580
65752,580
66336,584
66916,580
67496,580
68076,580
68712,636
69296,584
69820,524
70404,584
71044,640
71572,528
72152,580
72732,580
73316,584
73896,580
74472,576
75056,584
75688,632
76216,528
76792,576
77372,580
77956,584
78540,584
79120,580
79700,580
80284,584
80868,584
81448,580
82032,584
82616,584
83204,588
83788,584
84368,580
84952,584
85540,588
86120,580
86700,580
87280,580
87864,584
88448,584
89028,580
89608,580
90188,580
90768,580
91344,576
91924,580
92504,580
93084,580
93712,628
94240,528
94820,580
95396,576
95976,580
96608,632
97136,528
97720,584
98296,576
98880,584
99516,636
100100,584
100620,520
