time,x,y
0,628,0
676,676,0
1240,564,0
1864,624,0
2476,612,1
3088,612,1
3720,632,1
4332,612,1
4996,664,1
5552,556,1
6160,608,1
6764,604,1
7364,600,1
8032,668,1
8584,552,1
9204,620,1
9820,616,1
10432,612,1
11048,616,1
11672,624,0
12296,624,0
14156,1860,0
14784,628,0
15404,620,0
16024,620,0
16644,620,0
17268,624,1
17896,628,1
18512,616,1
19188,676,1
19752,564,1
20380,628,1
21008,628,1
21636,628,1
22256,620,1
22884,628,0
23512,628,0
24144,632,0
24768,624,0
25396,628,0
26032,636,0
26656,624,0
27284,628,0
27908,624,0
28532,624,0
29160,628,0
29788,628,0
30416,628,0
31680,1264,0
32316,636,0
33580,1264,0
34212,632,0
34844,632,0
35476,632,0
36116,640,0
36752,636,0
37388,636,0
38020,632,0
38656,636,0
39292,636,0
40616,1324,0
41196,580,0
41832,636,0
42468,636,0
43104,636,0
43744,640,0
44380,636,0
45016,636,0
45660,644,0
46300,640,0
47580,1280,0
48220,640,0
48860,640,0
49500,640,0
50136,636,0
50776,640,0
51412,636,0
52048,636,0
52680,632,0
53316,636,0
54588,1272,0
55224,636,0
55864,640,0
58476,2612,0
59056,580,0
59692,636,1
60328,636,1
61028,700,1
61608,580,1
62240,632,1
62872,632,1
63568,696,0
64204,636,0
64780,576,0
65416,636,0
66060,644,0
66696,636,0
67328,632,0
68604,1276,0
69240,636,0
69876,636,0
70512,636,0
71152,640,0
