time,x
0,628
676,676
1240,564
1864,624
2476,612
3088,612
3720,632
4332,612
4996,664
5552,556
6160,608
6764,604
7364,600
8032,668
8584,552
9204,620
9820,616
10432,612
11048,616
11672,624
12296,624
14156,1860
14784,628
15404,620
16024,620
16644,620
17268,624
17896,628
18512,616
19188,676
19752,564
20380,628
21008,628
21636,628
22256,620
22884,628
23512,628
24144,632
24768,624
25396,628
26032,636
26656,624
27284,628
27908,624
28532,624
29160,628
29788,628
30416,628
31680,1264
32316,636
33580,1264
34212,632
34844,632
35476,632
36116,640
36752,636
37388,636
38020,632
38656,636
39292,636
40616,1324
41196,580
41832,636
42468,636
43104,636
43744,640
44380,636
45016,636
45660,644
46300,640
47580,1280
48220,640
48860,640
49500,640
50136,636
50776,640
51412,636
52048,636
52680,632
53316,636
54588,1272
55224,636
55864,640
58476,2612
59056,580
59692,636
60328,636
61028,700
61608,580
62240,632
62872,632
63568,696
64204,636
64780,576
65416,636
66060,644
66696,636
67328,632
68604,1276
69240,636
69876,636
70512,636
71152,640
