time,x
0,576
580,580
1152,572
1728,576
2304,576
2872,568
3448,576
4020,572
4592,572
5168,576
5744,576
6320,576
6888,568
7468,580
8040,572
8616,576
9188,572
9760,572
10336,576
10916,580
11488,572
12064,576
12644,580
13216,572
13792,576
14368,576
14940,572
15512,572
16084,572
16656,572
17224,568
17796,572
18368,572
18940,572
19512,572
20080,568
20656,576
21228,572
21800,572
22368,568
22944,576
23516,572
24088,572
24660,572
25236,576
25812,576
26388,576
26964,576
27536,572
28112,576
28692,580
29264,572
29844,580
30420,576
30992,572
31624,632
32148,524
32724,576
33304,580
33880,576
34456,576
35036,580
35612,576
36188,576
36768,580
37344,576
37916,572
38496,580
39072,576
39648,576
40232,584
40812,580
41384,572
41968,584
42544,576
43120,576
43696,576
44272,576
44844,572
45424,580
45996,572
46560,564
47148,588
47720,572
48288,568
48864,576
49436,572
50004,568
51148,1144
51712,564
52288,576
52864,576
53436,572
54016,580
54596,580
55168,572
55752,584
56332,580
56912,580
57500,588
58084,584
58664,580
59248,584
59828,580
60408,580
60992,584
62156,1164
62736,580
63312,576
63892,580
64472,580
65048,576
65628,580
66200,572
66776,576
67352,576
67928,576
68500,572
69080,580
69664,584
70244,580
70828,584
71412,584
71984,572
72560,576
73140,580
73716,576
74292,576
74872,580
75444,572
76020,576
77168,1148
77744,576
78320,576
78892,572
79472,580
80048,576
80624,576
81200,576
81776,576
82348,572
82928,580
83504,576
84128,624
84652,524
85228,576
85800,572
86376,576
86956,580
87532,576
88112,580
88692,580
89268,576
89852,584
90432,580
91012,580
91648,636
92176,528
92756,580
93336,580
93920,584
94492,572
95072,580
95652,580
96228,576
96804,576
97384,580
97956,572
98536,580
99112,576
99684,572
100264,580
100848,584
101428,580
102008,580
102588,580
103172,584
103756,584
104336,580
104912,576
105492,580
106064,572
106640,576
107212,572
107792,580
108364,572
108940,576
109516,576
110092,576
110672,580
111248,576
111824,576
112404,580
112980,576
113552,572
114128,576
114704,576
115276,572
115852,576
116424,572
117000,576
117580,580
118152,572
118728,576
119304,576
119880,576
120456,576
121032,576
121656,624
122184,528
122764,580
123340,576
123924,584
124504,580
125080,576
125664,584
126252,588
126828,576
127412,584
128044,632
128572,528
129152,580
129732,580
130312,580
130896,584
131472,576
132052,580
132684,632
133212,528
133796,584
134376,580
134952,576
135536,584
136120,584
136696,576
137280,584
137864,584
138448,584
139028,580
139672,644
140204,532
140788,584
141376,588
141956,580
142540,584
143124,584
143700,576
144280,580
144864,584
