time,x
0,584
580,580
1160,580
1740,580
2324,584
2900,576
3484,584
4656,1172
5244,588
5828,584
6424,596
7016,592
7608,592
8208,600
8800,592
9396,596
9996,600
10596,600
11180,584
11784,604
12380,596
12972,592
13560,588
14016,456
14720,704
15300,580
15876,576
16456,580
16964,508
17608,644
18192,584
18780,588
19364,584
19948,584
20536,588
21136,600
21736,600
22328,592
22924,596
23508,584
24108,600
24704,596
25296,592
25884,588
26480,596
27068,588
27620,552
28264,644
28868,604
29468,600
30060,592
30668,608
31268,600
31872,604
32468,596
33688,1220
34292,604
34888,596
35492,604
36700,1208
37308,608
37908,600
38512,604
39160,648
39708,548
40312,604
40916,604
41516,600
42124,608
42720,596
43328,608
43932,604
44536,604
45140,604
45744,604
46356,612
46964,608
47572,608
48180,608
48796,616
49412,616
50024,612
50628,604
51244,616
51864,620
52476,612
53076,600
53692,616
54296,604
54900,604
55500,600
56160,660
56704,544
57300,596
57900,600
58496,596
59704,1208
60308,604
60912,604
61516,604
62168,652
62728,560
63332,604
63940,608
64544,604
65152,608
65756,604
66364,608
66884,520
67576,692
68180,604
68784,604
69388,604
69984,596
70588,604
71188,600
71792,604
72388,596
72988,600
73580,592
74184,604
74788,604
75388,600
75984,596
76592,608
77200,608
77804,604
78408,604
79012,604
79624,612
80228,604
80832,604
81432,600
82036,604
82692,656
83240,548
83832,592
84436,604
85032,596
85628,596
86224,596
86828,604
87432,604
87960,528
88632,672
89236,604
89844,608
90444,600
91040,596
91640,600
92244,604
92844,600
93444,600
94044,600
94644,600
95244,600
95848,604
96444,596
97044,600
97640,596
98240,600
98840,600
99440,600
99968,528
100632,664
101228,596
101828,600
102428,600
102920,492
103624,704
104232,608
104840,608
105448,608
106048,600
106648,600
107252,604
107852,600
108448,596
109048,600
109648,600
110244,596
110844,600
111444,600
111988,544
112648,660
113252,604
113848,596
114448,600
115048,600
115644,596
116236,592
116836,600
117436,600
118036,600
118632,596
119228,596
119832,604
120428,596
121028,600
121620,592
122224,604
122816,592
123416,600
124016,600
124612,596
125204,592
125792,588
126388,596
126984,596
127580,596
128168,588
128760,592
129352,592
129944,592
130536,592
131116,580
131716,600
132304,588
132892,588
133480,588
134068,588
134656,588
135248,592
135840,592
136428,588
137020,592
137608,588
138788,1180
139388,600
139988,600
140580,592
141168,588
141760,592
142356,596
142948,592
143544,596
144136,592
144740,604
145340,600
145940,600
146544,604
147200,656
147752,552
148356,604
148956,600
149560,604
150216,656
150768,552
151364,596
151968,604
152568,600
153216,648
153764,548
154372,608
154980,608
155584,604
156184,600
156784,600
157392,608
158604,1212
159212,608
159824,612
160428,604
161036,608
161640,604
162252,612
162860,608
163460,600
164060,600
164664,604
165264,600
165868,604
166464,596
167072,608
167676,604
168280,604
168880,600
169484,604
170088,604
170688,600
171292,604
171888,596
172496,608
173104,608
173712,608
174316,604
174928,612
175536,608
176140,604
176752,612
177356,604
178016,660
178568,552
179768,1200
180364,596
180968,604
181568,600
182764,1196
183368,604
183968,600
184568,600
185772,1204
186372,600
186972,600
187572,600
188224,652
188776,552
189380,604
189976,596
190580,604
191024,444
191456,432
192304,848
192940,636
193552,612
194148,596
194760,612
195356,596
195960,604
196560,600
197156,596
197760,604
198364,604
198972,608
199576,604
200788,1212
201396,608
202008,612
202620,612
203224,604
203836,612
204440,604
205044,604
205648,604
206256,608
206864,608
207464,600
208064,600
208664,600
209268,604
209868,600
210472,604
211076,604
211680,604
212280,600
212888,608
213488,600
214088,600
214692,604
215292,600
215888,596
216488,600
217084,596
217684,600
218272,588
218868,596
219468,600
220064,596
220660,596
221108,448
221432,324
222232,800
222868,636
223388,520
224076,688
224672,596
225264,592
225852,588
226440,588
227032,592
227620,588
228208,588
228796,588
229388,592
229944,556
230580,636
231176,596
231784,608
232388,604
233000,612
233612,612
234224,612
234848,624
235464,616
