time,x
0,668
724,724
1064,340
2220,1156
2892,672
3620,728
4344,724
5084,740
5876,792
6564,688
7036,472
7304,268
8040,736
8796,756
9552,756
10320,768
11096,776
11868,772
12680,812
13376,696
14140,764
14888,748
15684,796
16424,740
17108,684
17828,720
18560,732
19292,732
20076,784
20812,736
21512,700
22296,784
22984,688
23712,728
24436,724
25160,724
25880,720
26652,772
27328,676
28060,732
28828,768
29560,732
30232,672
30956,724
31684,728
32416,732
33136,720
33868,732
34604,736
35340,736
36060,720
36788,728
37516,728
38244,728
38972,728
39692,720
40420,728
41148,728
41876,728
42596,720
43328,732
44068,740
44788,720
45512,724
46244,732
46976,732
47692,716
48424,732
49156,732
49880,724
50592,712
51320,728
52048,728
52768,720
53488,720
54200,712
54912,712
55620,708
56336,716
57060,724
57768,708
58468,700
59216,748
59924,708
60588,664
61332,744
61992,660
62740,748
63396,656
64100,704
64812,712
65524,712
66224,700
66932,708
67628,696
68364,736
69076,712
69792,716
70516,724
71228,712
71948,720
72684,736
73424,740
74200,776
74876,676
75596,720
76312,716
77032,720
77748,716
78484,736
79216,732
79948,732
80684,736
81416,732
82144,728
82876,732
83596,720
84328,732
85056,728
85784,728
86500,716
87224,724
87944,720
88656,712
89368,712
90080,712
90792,712
91508,716
92228,720
92944,716
93652,708
94360,708
95072,712
95792,720
96500,708
97212,712
97924,712
98628,704
99340,712
100064,724
100784,720
101496,712
102216,720
102932,716
103640,708
104352,712
105056,704
105788,732
106500,712
107212,712
107924,712
108628,704
109328,700
110036,708
110756,720
111464,708
112172,708
112892,720
113608,716
114356,748
115012,656
115728,716
116448,720
117136,688
117832,696
118524,692
119208,684
119884,676
120576,692
121272,696
121944,672
122636,692
123376,740
124024,648
124724,700
125424,700
126132,708
126828,696
127536,708
128244,708
128964,720
129684,720
130400,716
131120,720
131848,728
132560,712
133276,716
133992,716
134704,712
135412,708
136124,712
136848,724
137560,712
138272,712
138988,716
139708,720
140416,708
141124,708
141848,724
142568,720
143988,1420
144724,736
145452,728
146176,724
146904,728
147648,744
148396,748
149152,756
149888,736
150648,760
151408,760
152160,752
152904,744
153672,768
154432,760
155200,768
155936,736
156684,748
157432,748
158184,752
158916,732
159636,720
160368,732
161096,728
161840,744
162560,720
163284,724
164020,736
164760,740
165496,736
166220,724
166512,292
166936,424
167464,528
167680,216
168420,740
169220,800
169896,676
170596,700
171272,676
171972,700
172668,696
173372,704
174072,700
174788,716
175508,720
176236,728
