time,x
0,564
616,616
1128,512
1740,612
2256,516
2816,560
3380,564
3940,560
4496,556
5060,564
5620,560
6180,560
6740,560
7308,568
7868,560
8428,560
8996,568
9556,560
10124,568
10744,620
11256,512
11820,564
12388,568
12948,560
13512,564
14080,568
14640,560
15204,564
15768,564
16332,564
16896,564
17468,572
18040,572
18612,572
19184,572
19756,572
20328,572
20900,572
21468,568
22040,572
22616,576
23188,572
23756,568
24328,572
24892,564
25464,572
26036,572
26600,564
27168,568
27740,572
28304,564
28868,564
29440,572
30004,564
30572,568
31140,568
31752,612
32268,516
32832,564
33396,564
33960,564
34524,564
35088,564
35648,560
36208,560
36772,564
37336,564
37900,564
38460,560
39020,560
39584,564
40148,564
40760,612
41272,512
41840,568
42404,564
42964,560
43532,568
44096,564
44664,568
45228,564
45780,552
46340,560
46904,564
47468,564
48028,560
48592,564
49156,564
49764,608
50276,512
50844,568
51408,564
51964,556
52532,568
53096,564
53668,572
54232,564
54788,556
55352,564
55912,560
56472,560
