time,x
0,636
636,636
1276,640
1912,636
2556,644
3196,640
3828,632
4476,648
5120,644
5804,684
6400,596
7040,640
7680,640
8320,640
8960,640
9600,640
10228,628
10868,640
11504,636
12136,632
12776,640
13428,652
14080,652
14784,704
15384,600
16040,656
16688,648
17336,648
17988,652
18632,644
19276,644
19928,652
20572,644
21220,648
21864,644
22516,652
23160,644
23808,648
24456,648
25096,640
25800,704
26396,596
27036,640
27676,640
28320,644
28956,636
29600,644
30244,644
30888,644
31536,648
32232,696
32832,600
34180,1348
34824,644
35416,592
36056,640
36700,644
37332,632
37972,640
38616,644
39264,648
39912,648
40560,648
41200,640
41716,516
42488,772
43124,636
43812,688
44400,588
45032,632
45720,688
46308,588
46944,636
47580,636
48220,640
48852,632
49540,688
50128,588
50808,680
51392,584
52028,636
52712,684
53296,584
53936,640
54580,644
55852,1272
56488,636
57120,632
57804,684
58388,584
59020,632
59648,628
60284,636
60924,640
61556,632
62196,640
62832,636
63468,636
64100,632
64736,636
65368,632
66000,632
66632,632
67260,628
67900,640
68532,632
69160,628
69796,636
70428,632
71068,640
