time,x
0,524
520,520
1040,520
1608,568
2128,520
2604,476
3120,516
3640,520
4160,520
4676,516
5196,520
5716,520
6232,516
6752,520
7272,520
7788,516
8308,520
8832,524
9348,516
9920,572
10396,476
10916,520
11436,520
11964,528
12488,524
13012,524
13588,576
14064,476
14592,528
15120,528
15648,528
16172,524
16700,528
17224,524
17748,524
18272,524
18800,528
19324,524
19848,524
20384,536
20952,568
21436,484
21968,532
22496,528
23032,536
23568,536
24096,528
24628,532
25164,536
25692,528
26220,528
26756,536
27284,528
27808,524
28340,532
29444,1104
29972,528
30984,1012
31564,580
32048,484
32584,536
33108,524
33648,540
34180,532
34712,532
35248,536
35784,536
36308,524
36848,540
37432,584
37960,528
38452,492
39032,580
40056,1024
40640,584
41120,480
41656,536
42188,532
42724,536
43252,528
43788,536
44324,536
44856,532
45388,532
45968,580
46448,480
47024,576
47556,532
48036,480
48564,528
49096,532
49620,524
50152,532
50684,532
51212,528
51740,528
52276,536
52800,524
53336,536
53868,532
54396,528
54932,536
55512,580
55992,480
56524,532
57052,528
57584,532
58120,536
58652,532
59184,532
59720,536
60252,532
60784,532
61324,540
61856,532
62388,532
62972,584
63504,532
63988,484
64524,536
65060,536
65592,532
66128,536
66664,536
67196,532
67728,532
68264,536
68792,528
69320,528
69852,532
70372,520
71420,1048
71948,528
72468,520
72988,520
73516,528
74036,520
74552,516
75068,516
75592,524
76108,516
76628,520
77152,524
77672,520
78188,516
