time,x,y
0,904,0
808,808,0
1656,848,0
2516,860,0
3420,904,0
4216,796,0
5064,848,0
5916,852,0
6812,896,0
7656,844,0
8444,788,0
9336,892,0
10196,860,0
11004,808,0
11852,848,0
12716,864,0
13576,860,0
14452,876,0
15368,916,0
16232,864,0
17056,824,0
17916,860,0
18824,908,0
19644,820,1
20504,860,1
21364,860,1
22216,852,1
23084,868,1
23992,908,1
24796,804,1
25640,844,1
26492,852,1
27344,852,1
28192,848,1
29036,844,1
29884,848,0
30716,832,0
31588,872,0
32408,820,0
33256,848,0
34040,784,0
34884,844,0
35744,860,0
36656,912,0
37468,812,0
38368,900,0
39180,812,0
40044,864,0
40900,856,0
41748,848,0
42648,900,0
43448,800,0
44332,884,0
45004,672,0
45164,160,0
45764,600,0
45792,28,0
46472,680,0
46744,272,0
46820,76,0
47484,664,0
47608,124,0
47740,132,0
48148,408,0
48436,288,0
49272,836,0
50112,840,0
51004,892,0
51796,792,0
52644,848,0
53508,864,0
54372,864,0
55224,852,0
56076,852,0
56928,852,0
57180,252,0
57776,596,0
58620,844,0
58788,168,0
59476,688,0
60320,844,0
61160,840,0
61452,292,0
62044,592,0
62184,140,0
62832,648,0
63664,832,0
64492,828,0
65320,828,0
66160,840,0
67036,876,0
67820,784,0
68660,840,0
70324,1664,0
70952,628,0
71152,200,0
72032,880,0
72868,836,0
73700,832,0
74532,832,0
75372,840,0
76212,840,0
77052,840,0
77836,784,0
78712,876,0
79500,788,0
80332,832,0
81160,828,0
81976,816,0
82804,828,0
83640,836,0
84476,836,0
85312,836,0
86152,840,0
87044,892,0
87840,796,0
88732,892,0
89520,788,0
90404,884,0
91192,788,0
92024,832,0
92856,832,0
93736,880,0
94568,832,0
95356,788,0
96244,888,0
97032,788,0
97864,832,0
98704,840,0
99544,840,0
100440,896,0
101244,804,0
102092,848,0
102932,840,0
103824,892,0
104660,836,0
105448,788,0
106292,844,0
107140,848,0
108040,900,0
108840,800,0
109724,884,0
110524,800,0
111372,848,0
112216,844,0
113060,844,0
113912,852,0
114772,860,0
115620,848,0
116472,852,0
117336,864,0
118196,860,0
119060,864,0
119952,892,0
120760,808,0
121668,908,0
122476,808,0
123372,896,0
124160,788,0
125060,900,0
125860,800,0
126700,840,0
127548,848,0
128388,840,0
129220,832,0
130060,840,0
130896,836,0
131736,840,0
132568,832,1
133400,832,1
134244,844,1
135076,832,1
135964,888,1
136752,788,1
137584,832,1
138420,836,1
139292,872,0
140072,780,0
140900,828,0
141776,876,0
142544,768,0
143368,824,0
144192,824,0
145072,880,0
145904,832,0
146680,776,0
147508,828,0
148340,832,0
149164,824,0
149992,828,0
150824,832,0
151644,820,0
152480,836,0
153312,832,0
154140,828,0
154960,820,0
155780,820,0
156604,824,0
157472,868,0
158240,768,0
159092,852,0
159852,760,0
160712,860,0
161480,768,0
162352,872,0
163128,776,0
163952,824,0
164828,876,0
165616,788,0
166496,880,0
167324,828,0
168112,788,0
168948,836,0
169828,880,0
170672,844,0
171508,836,0
172348,840,0
173176,828,0
174008,832,0
174836,828,0
175672,836,0
176500,828,0
177292,792,0
178136,844,0
178968,832,0
179848,880,0
180676,828,0
181460,784,0
182336,876,0
183160,824,0
183936,776,0
184756,820,0
185584,828,0
186460,876,0
187236,776,0
188108,872,0
188944,836,0
189720,776,0
190552,832,0
191388,836,0
192228,840,0
193104,876,0
193928,824,0
194716,788,0
195548,832,0
196384,836,0
197268,884,0
198108,840,0
198948,840,0
199784,836,0
200564,780,0
201396,832,0
202224,828,0
203100,876,0
203932,832,0
204768,836,0
205612,844,0
206452,840,0
207284,832,0
208116,832,0
208896,780,0
209716,820,0
210540,824,0
211360,820,0
212188,828,0
213008,820,0
213824,816,0
214644,820,0
215512,868,0
216280,768,0
217100,820,0
217980,880,0
218812,832,0
219592,780,0
220480,888,0
221276,796,0
222108,832,0
223072,964,0
223184,112,0
223404,220,0
223800,396,0
224644,844,0
225480,836,0
226312,832,0
227164,852,0
228016,852,0
228860,844,0
229708,848,0
230580,872,0
231516,936,0
232424,908,0
233328,904,0
234228,900,0
235120,892,0
236000,880,0
236872,872,0
237740,868,0
238616,876,1
239500,884,1
240372,872,1
241240,868,1
242140,900,1
242952,812,1
243816,864,1
244688,872,1
245596,908,0
246420,824,0
247348,928,0
248220,872,0
249040,820,0
249960,920,0
250772,812,0
251636,864,0
252488,852,0
253416,928,0
254292,876,0
255168,876,0
256044,876,0
256864,820,0
257792,928,0
258628,836,0
259564,936,0
260420,856,0
261248,828,1
262124,876,1
262992,868,1
263896,904,1
264704,808,1
265568,864,1
266432,864,1
267292,860,0
268168,876,0
269048,880,0
269920,872,0
270804,884,0
271680,876,0
272556,876,0
273424,868,0
274300,876,0
275180,880,0
276064,884,0
276620,556,0
276996,376,0
277880,884,0
278756,876,0
