time,x
0,904
808,808
1656,848
2516,860
3420,904
4216,796
5064,848
5916,852
6812,896
7656,844
8444,788
9336,892
10196,860
11004,808
11852,848
12716,864
13576,860
14452,876
15368,916
16232,864
17056,824
17916,860
18824,908
19644,820
20504,860
21364,860
22216,852
23084,868
23992,908
24796,804
25640,844
26492,852
27344,852
28192,848
29036,844
29884,848
30716,832
31588,872
32408,820
33256,848
34040,784
34884,844
35744,860
36656,912
37468,812
38368,900
39180,812
40044,864
40900,856
41748,848
42648,900
43448,800
44332,884
45004,672
45164,160
45764,600
45792,28
46472,680
46744,272
46820,76
47484,664
47608,124
47740,132
48148,408
48436,288
49272,836
50112,840
51004,892
51796,792
52644,848
53508,864
54372,864
55224,852
56076,852
56928,852
57180,252
57776,596
58620,844
58788,168
59476,688
60320,844
61160,840
61452,292
62044,592
62184,140
62832,648
63664,832
64492,828
65320,828
66160,840
67036,876
67820,784
68660,840
70324,1664
70952,628
71152,200
72032,880
72868,836
73700,832
74532,832
75372,840
76212,840
77052,840
77836,784
78712,876
79500,788
80332,832
81160,828
81976,816
82804,828
83640,836
84476,836
85312,836
86152,840
87044,892
87840,796
88732,892
89520,788
90404,884
91192,788
92024,832
92856,832
93736,880
94568,832
95356,788
96244,888
97032,788
97864,832
98704,840
99544,840
100440,896
101244,804
102092,848
102932,840
103824,892
104660,836
105448,788
106292,844
107140,848
108040,900
108840,800
109724,884
110524,800
111372,848
112216,844
113060,844
113912,852
114772,860
115620,848
116472,852
117336,864
118196,860
119060,864
119952,892
120760,808
121668,908
122476,808
123372,896
124160,788
125060,900
125860,800
126700,840
127548,848
128388,840
129220,832
130060,840
130896,836
131736,840
132568,832
133400,832
134244,844
135076,832
135964,888
136752,788
137584,832
138420,836
139292,872
140072,780
140900,828
141776,876
142544,768
143368,824
144192,824
145072,880
145904,832
146680,776
147508,828
148340,832
149164,824
149992,828
150824,832
151644,820
152480,836
153312,832
154140,828
154960,820
155780,820
156604,824
157472,868
158240,768
159092,852
159852,760
160712,860
161480,768
162352,872
163128,776
163952,824
164828,876
165616,788
166496,880
167324,828
168112,788
168948,836
169828,880
170672,844
171508,836
172348,840
173176,828
174008,832
174836,828
175672,836
176500,828
177292,792
178136,844
178968,832
179848,880
180676,828
181460,784
182336,876
183160,824
183936,776
184756,820
185584,828
186460,876
187236,776
188108,872
188944,836
189720,776
190552,832
191388,836
192228,840
193104,876
193928,824
194716,788
195548,832
196384,836
197268,884
198108,840
198948,840
199784,836
200564,780
201396,832
202224,828
203100,876
203932,832
204768,836
205612,844
206452,840
207284,832
208116,832
208896,780
209716,820
210540,824
211360,820
212188,828
213008,820
213824,816
214644,820
215512,868
216280,768
217100,820
217980,880
218812,832
219592,780
220480,888
221276,796
222108,832
223072,964
223184,112
223404,220
223800,396
224644,844
225480,836
226312,832
227164,852
228016,852
228860,844
229708,848
230580,872
231516,936
232424,908
233328,904
234228,900
235120,892
236000,880
236872,872
237740,868
238616,876
239500,884
240372,872
241240,868
242140,900
242952,812
243816,864
244688,872
245596,908
246420,824
247348,928
248220,872
249040,820
249960,920
250772,812
251636,864
252488,852
253416,928
254292,876
255168,876
256044,876
256864,820
257792,928
258628,836
259564,936
260420,856
261248,828
262124,876
262992,868
263896,904
264704,808
265568,864
266432,864
267292,860
268168,876
269048,880
269920,872
270804,884
271680,876
272556,876
273424,868
274300,876
275180,880
276064,884
276620,556
276996,376
277880,884
278756,876
