time,x,y
0,584,0
588,588,0
1172,584,0
1748,576,0
2324,576,1
2904,580,1
3488,584,1
4080,592,1
4716,636,1
5244,528,1
5820,576,1
6404,584,1
6984,580,1
7576,592,1
8208,632,1
8732,524,1
9312,580,1
9888,576,1
10468,580,1
11044,576,1
11620,576,1
12196,576,1
12828,632,1
13356,528,1
13932,576,1
14516,584,1
15100,584,1
15684,584,0
16272,588,0
16864,592,0
17460,596,0
18052,592,0
18636,584,1
19224,588,1
19812,588,1
20452,640,1
20996,544,1
21580,584,1
22216,636,1
22744,528,1
23328,584,1
23908,580,1
24484,576,1
25064,580,1
25696,632,1
26216,520,1
26796,580,1
27380,584,1
27960,580,1
28544,584,1
29184,640,1
29720,536,1
30308,588,1
30956,648,1
31492,536,1
32088,596,1
32684,596,1
33280,596,1
33872,592,0
34464,592,0
35060,596,0
35656,596,1
36248,592,1
36840,592,1
37436,596,1
38032,596,1
38676,644,1
39216,540,1
39808,592,1
40404,596,1
41000,596,1
41588,588,1
42184,596,1
42780,596,0
