time,x
0,536
588,588
1224,636
1812,588
2344,532
2972,628
3508,536
4092,584
4672,580
5252,580
5832,580
6456,624
6980,524
7568,588
8152,584
9328,1176
9964,636
10504,540
11088,584
11728,640
12264,536
12724,460
12844,120
13428,584
14012,584
14580,568
15156,576
15732,576
16304,572
16868,564
17444,576
18024,580
18644,620
19232,588
19816,584
20344,528
20928,584
21512,584
22096,584
22676,580
23264,588
23860,596
24448,588
25040,592
25540,500
26208,668
26836,628
27372,536
27952,580
28528,576
29116,588
29700,584
30276,576
30852,576
31428,576
31928,500
32568,640
33144,576
33716,572
34280,564
34904,624
35424,520
35996,572
36564,568
37144,580
37728,584
38304,576
38872,568
39448,576
40020,572
40528,508
41152,624
41724,572
42284,560
42852,568
43416,564
43988,572
44584,596
45192,608
45376,184
45796,420
46412,616
47028,616
47640,612
48244,604
48852,608
49456,604
50048,592
50644,596
51180,536
51872,692
52320,448
52996,676
53580,584
54160,580
54748,588
55384,636
55920,536
56524,604
57124,600
57720,596
58316,596
59508,1192
60104,596
60748,644
61292,544
61880,588
62480,600
62752,272
63084,332
63684,600
64904,1220
65508,604
66108,600
66708,600
67312,604
67912,600
69736,1824
70748,1012
70956,208
71748,792
72172,424
73412,1240
73748,336
73952,204
74540,588
74748,208
75120,372
75696,576
76320,624
76752,432
76840,88
77404,564
77968,564
78536,568
79096,560
79660,564
80224,564
81352,1128
81908,556
82480,572
83044,564
83660,616
84168,508
85304,1136
85872,568
86436,564
87004,568
87580,576
88148,568
88716,568
89284,568
89852,568
90416,564
90980,564
91540,560
92104,564
92664,560
93220,556
94344,1124
94908,564
95472,564
96040,568
96608,568
97172,564
97736,564
98304,568
98872,568
99440,568
100008,568
100580,572
101156,576
101732,576
102308,576
102888,580
103464,576
104672,1208
105176,504
105768,592
106344,576
106916,572
107488,572
108056,568
108628,572
109252,624
109772,520
110348,576
110928,580
111504,576
112080,576
112660,580
113240,580
113868,628
114392,524
114964,572
115540,576
116112,572
116684,572
117256,572
117884,628
118408,524
118980,572
119552,572
120124,572
120692,568
121256,564
121876,620
122392,516
122948,556
123520,572
124088,568
124648,560
125260,612
125776,516
126340,564
126900,560
127460,560
128016,556
128584,568
129136,552
129700,564
