time,x
0,712
608,608
1264,656
1920,656
2584,664
3248,664
3904,656
4584,680
5268,684
5996,728
6632,636
7304,672
7988,684
8676,688
9348,672
10044,696
10716,672
12768,2052
13456,688
14132,676
14832,700
15536,704
16224,688
16976,752
17632,656
18320,688
19008,688
19696,688
20380,684
21064,684
21748,684
22440,692
23172,732
23800,628
24476,676
25152,676
25844,692
26520,676
27208,688
27944,736
28588,644
29276,688
29968,692
30720,752
31352,632
32060,708
32748,688
33432,684
34168,736
34788,620
35472,684
36152,680
36828,676
37504,676
38068,564
38912,844
39536,624
40200,664
40876,676
41544,668
42220,676
42900,680
43564,664
44252,688
44932,680
45616,684
46292,676
46968,676
47648,680
48316,668
48992,676
49664,672
50384,720
50812,428
51664,852
52380,716
52996,616
53652,656
54328,676
55688,1360
56368,680
57044,676
57724,680
58404,680
59080,676
59760,680
60432,672
61788,1356
62460,672
63196,736
63876,680
64500,624
65180,680
65852,672
66524,672
67188,664
67856,668
68516,660
69176,660
69844,668
70516,672
