time,x,y
0,528,0
532,532,0
1056,524,0
1584,528,0
2116,532,0
2644,528,0
3176,532,0
3704,528,0
4228,524,0
4780,552,1
5312,532,1
5848,536,1
6384,536,1
6968,584,1
7464,496,1
8000,536,1
8540,540,1
9084,544,1
9624,540,1
10164,540,0
10708,544,0
11248,540,0
11788,540,0
12336,548,0
12876,540,0
13416,540,0
13964,548,0
14504,540,0
15048,544,0
15592,544,0
16136,544,0
16680,544,0
17228,548,0
17772,544,0
18320,548,0
18872,552,0
19420,548,0
19972,552,0
20528,556,0
21076,548,0
21628,552,0
22180,552,0
22732,552,0
23288,556,0
23840,552,0
24392,552,0
24948,556,0
25500,552,1
26052,552,1
26612,560,1
27164,552,1
27716,552,1
28272,556,1
28824,552,1
29372,548,1
29976,604,1
30476,500,1
31028,552,1
31584,556,1
32136,552,1
32684,548,1
33236,552,1
33792,556,0
34340,548,0
34888,548,0
35440,552,0
35992,552,0
36540,548,1
37096,556,1
37644,548,1
38192,548,1
38796,604,1
39292,496,1
39840,548,1
40388,548,1
40980,592,1
41476,496,1
42024,548,1
42568,544,1
43112,544,1
43660,548,1
44208,548,1
44756,548,1
45352,596,1
45852,500,1
46396,544,1
46992,596,1
47488,496,1
48032,544,1
48576,544,1
49128,552,1
49672,544,1
50212,540,1
50760,548,0
51304,544,1
51844,540,1
52392,548,1
52988,596,1
53476,488,1
54020,544,1
54568,548,1
55108,540,1
55652,544,1
56196,544,0
56744,548,0
57284,540,0
57832,548,0
58376,544,0
