time,x,y
0,584,0
708,708,0
1300,592,0
1940,640,0
2592,652,0
3240,648,0
4536,1296,0
5188,652,0
5836,648,1
6480,644,1
7184,704,1
7776,592,1
8424,648,1
9076,652,1
9720,644,1
10372,652,1
11016,644,0
11656,640,0
12300,644,0
12948,648,0
13592,644,0
14232,640,0
14876,644,0
15532,656,0
16180,648,0
16820,640,0
17468,648,0
18120,652,0
18768,648,0
19412,644,0
20060,648,0
20716,656,0
21360,644,0
22004,644,0
22652,648,0
23300,648,0
24000,700,0
24636,636,0
25224,588,0
25876,652,0
26516,640,0
27160,644,0
27804,644,0
28460,656,0
29104,644,0
29748,644,0
30400,652,0
31048,648,0
31696,648,0
32340,644,0
32996,656,0
33632,636,0
34276,644,0
34988,712,0
35628,640,0
36208,580,0
36848,640,0
37488,640,0
38128,640,0
38764,636,0
39396,632,0
40040,644,0
40684,644,0
41324,640,0
41964,640,0
42612,648,0
43256,644,0
43892,636,0
44532,640,0
45180,648,0
45820,640,0
46456,636,0
47096,640,0
47740,644,0
48376,636,0
49012,636,0
49652,640,0
50288,636,0
50980,692,0
51608,628,0
52188,580,0
52828,640,0
53460,632,0
54096,636,0
54736,640,0
55440,704,0
56084,644,0
56664,580,0
57308,644,0
58012,704,0
58608,596,0
59252,644,0
59896,644,0
60548,652,0
61196,648,0
61836,640,0
62484,648,0
63128,644,0
63768,640,0
64404,636,1
65048,644,1
65684,636,1
66320,636,1
67012,692,1
67600,588,1
68236,636,1
68864,628,1
69500,636,1
70144,644,0
70784,640,0
71420,636,0
72056,636,0
72708,652,0
73352,644,0
74052,700,0
74640,588,0
75288,648,0
76572,1284,0
77216,644,0
77864,648,0
78560,696,0
79144,584,0
79784,640,0
80428,644,0
81052,624,0
81708,656,0
82356,648,0
83008,652,0
83652,644,0
84292,640,0
85580,1288,0
86220,640,1
86860,640,1
87560,700,1
88148,588,1
88792,644,1
89428,636,1
90076,648,1
90724,648,1
91420,696,1
92000,580,1
92644,644,1
93284,640,1
93916,632,1
94560,644,0
95200,640,0
95832,632,0
96480,648,0
97124,644,0
97764,640,0
98404,640,0
99048,644,0
99700,652,0
100340,640,0
100984,644,0
101624,640,0
102280,656,0
103560,1280,0
104204,644,0
104852,648,0
105488,636,0
106128,640,0
106776,648,0
107416,640,0
108060,644,0
108712,652,0
109356,644,0
110000,644,0
110644,644,0
111288,644,0
112592,1304,0
113228,636,0
113876,648,0
114524,648,0
115168,644,0
115808,640,0
116456,648,0
117108,652,0
117752,644,0
118392,640,0
119048,656,0
119700,652,0
120344,644,0
121048,704,0
121644,596,0
122296,652,0
123592,1296,0
124244,652,0
125544,1300,0
126196,652,0
126856,660,0
127512,656,0
128156,644,0
128804,648,0
129460,656,0
130108,648,0
