time,x,y
0,1764,0
892,892,0
1792,900,1
2680,888,1
3564,884,1
4504,940,1
5332,828,1
6184,852,1
7036,852,1
7904,868,0
8796,892,0
9708,912,0
10612,904,0
11528,916,0
11680,152,0
12096,416,0
12124,28,0
12476,352,0
12652,176,0
13340,688,0
14276,936,0
15032,756,0
15176,144,0
15504,328,0
16112,608,0
18984,2872,0
19872,888,0
20784,912,0
21776,992,0
22680,904,0
23620,940,0
24544,924,0
25488,944,0
27380,1892,0
28312,932,0
29252,940,0
30192,940,0
31128,936,0
32064,936,0
32988,924,0
33924,936,0
34860,936,0
35812,952,0
36784,972,0
37676,892,0
38632,956,0
39580,948,0
40512,932,0
41444,932,0
42376,932,0
43312,936,0
44248,936,0
45168,920,0
46104,936,0
47048,944,0
48004,956,0
48936,932,0
49872,936,0
50832,960,0
51804,972,0
52764,960,0
53700,936,0
54648,948,0
55600,952,0
56552,952,0
57052,500,0
57484,432,0
57828,344,0
58436,608,0
59388,952,0
60336,948,0
60840,504,0
61088,248,0
61280,192,0
62100,820,0
62224,124,0
63176,952,0
64156,980,0
64720,564,0
65108,388,0
66068,960,0
67040,972,0
67984,944,0
68960,976,0
69940,980,0
70920,980,0
71872,952,1
72840,968,1
73812,972,1
74832,1020,1
75720,888,1
76636,916,1
77584,948,1
78536,952,1
79476,940,0
80412,936,0
81340,928,0
82244,904,0
83172,928,0
84060,888,0
84984,924,0
85876,892,0
86816,940,1
87800,984,1
88788,988,1
89808,1020,1
90736,928,1
91728,992,1
92732,1004,1
93736,1004,0
94708,972,0
95672,964,0
96672,1000,0
97588,916,0
98336,748,0
98524,188,0
98884,360,0
99072,188,0
99452,380,0
100392,940,0
101328,936,0
102232,904,0
103112,880,0
104000,888,0
104908,908,0
105832,924,0
105880,48,0
106740,860,0
107656,916,0
108620,964,0
109608,988,0
110580,972,0
111540,960,0
112508,968,0
113492,984,0
114440,948,0
115372,932,0
116320,948,0
118192,1872,0
119132,940,0
120076,944,0
121016,940,0
121968,952,0
122904,936,0
123856,952,0
124840,984,0
125740,900,0
126652,912,0
127564,912,0
128460,896,0
130188,1728,0
131076,888,0
131876,800,0
132732,856,0
133616,884,0
135484,1868,0
136348,864,0
137288,940,0
139144,1856,0
140140,996,0
141028,888,0
141960,932,1
142888,928,1
143864,976,1
144756,892,1
145672,916,1
146584,912,1
147504,920,0
148420,916,0
149352,932,0
150248,896,0
151172,924,0
152092,920,0
153028,936,0
153884,856,0
154788,904,0
155688,900,0
156664,976,0
156864,200,0
157048,184,0
157492,444,0
157860,368,0
159752,1892,0
160304,552,0
161172,868,0
162140,968,0
163764,1624,0
164080,316,0
164420,340,0
164772,352,0
164904,132,0
166768,1864,0
167712,944,0
168536,824,0
168576,40,0
169492,916,0
170480,988,0
171384,904,0
172312,928,0
172628,316,0
173216,588,0
176028,2812,0
176944,916,0
177920,976,0
178864,944,0
179756,892,0
180668,912,0
181592,924,0
182520,928,0
183508,988,0
184372,864,0
184816,444,0
185284,468,0
186208,924,0
186820,612,0
187136,316,0
188120,984,0
188592,472,0
188708,116,0
188948,240,0
189508,560,0
189852,344,0
190736,884,0
191604,868,0
192472,868,0
193384,912,0
