time,x,y
0,676,0
676,676,0
1352,676,0
2036,684,0
2716,680,0
3396,680,0
4076,680,0
4752,676,0
5428,676,0
6100,672,0
7440,1340,0
8120,680,0
8808,688,0
9492,684,0
10200,708,0
10904,704,0
11604,700,0
12320,716,0
13040,720,0
13768,728,0
14496,728,0
15208,712,0
15940,732,0
16684,744,0
17432,748,0
18200,768,0
18936,736,0
19676,740,0
20424,748,0
21144,720,0
21860,716,0
22576,716,0
24024,1448,0
24732,708,0
25444,712,0
26156,712,0
26868,712,0
27572,704,0
28272,700,0
28980,708,0
29676,696,0
30372,696,0
31060,688,0
31764,704,0
32476,712,0
33180,704,0
33872,692,0
34572,700,0
35272,700,0
35968,696,0
36672,704,0
37368,696,0
38072,704,0
38776,704,0
39480,704,0
40188,708,0
40884,696,0
41584,700,0
42288,704,0
42980,692,0
43680,700,0
44392,712,0
45100,708,0
45820,720,0
46532,712,0
47232,700,0
47944,712,0
48656,712,0
49360,704,0
50076,716,0
50784,708,0
51500,716,0
52220,720,0
52940,720,0
53644,704,0
54360,716,0
55064,704,0
55772,708,0
56476,704,0
57172,696,0
57868,696,0
58572,704,0
59268,696,0
59972,704,0
60668,696,0
61368,700,0
62072,704,0
62776,704,0
63496,720,0
64236,740,0
64976,740,0
65692,716,0
66408,716,0
67128,720,0
67856,728,0
68592,736,0
69312,720,0
70028,716,0
70744,716,0
71444,700,0
72148,704,0
72848,700,0
73548,700,0
74252,704,0
74952,700,0
75656,704,0
76368,712,0
77064,696,0
77768,704,0
78480,712,0
79200,720,0
79908,708,0
80632,724,0
81368,736,0
82124,756,0
82872,748,0
83592,720,0
85096,1504,0
85864,768,0
86628,764,0
87364,736,0
88092,728,0
88836,744,0
89600,764,0
90404,804,0
91124,720,0
91860,736,0
92592,732,0
93312,720,0
94024,712,0
94736,712,0
95448,712,0
96180,732,0
96908,728,0
97660,752,0
98456,796,0
99216,760,0
99984,768,0
100724,740,0
101448,724,0
102192,744,0
102948,756,0
103712,764,0
104456,744,0
105176,720,0
105908,732,0
106668,760,0
107460,792,0
108276,816,0
109056,780,0
109804,748,0
110588,784,0
111332,744,0
112080,748,0
112856,776,0
113628,772,0
114384,756,0
115116,732,0
115856,740,0
116612,756,0
117388,776,0
118156,768,0
118884,728,0
119620,736,0
120372,752,0
121144,772,0
121916,772,0
122648,732,0
123388,740,0
124152,764,0
124940,788,0
125688,748,0
126424,736,0
127164,740,0
127924,760,0
128712,788,0
