time,x
0,632
636,636
1272,636
1908,636
2156,248
2540,384
3820,1280
4460,640
5092,632
5732,640
6156,424
6376,220
7008,632
7644,636
8276,632
8916,640
9560,644
10252,692
10840,588
11476,636
12112,636
12748,636
13388,640
14020,632
14652,632
15292,640
15924,632
16556,632
17248,692
17824,576
18456,632
19088,632
19724,636
20360,636
20992,632
21628,636
22260,632
22900,640
23524,624
24160,636
24792,632
25428,636
26060,632
26692,632
27324,632
27948,624
28584,636
29268,684
29840,572
30468,628
31104,636
31728,624
32356,628
32984,628
33616,632
34256,640
34888,632
35528,640
36168,640
36800,632
37432,632
38064,632
38700,636
39336,636
39964,628
40592,628
41284,692
41856,572
42480,624
43100,620
43732,632
44360,628
44984,624
45612,628
46296,684
46868,572
47492,624
48116,624
48744,628
51248,2504
51876,628
52508,632
53140,632
53772,632
55656,1884
56288,632
56916,628
