time,x
0,664
664,664
1328,664
1992,664
2660,668
3316,656
3972,656
4628,656
5328,700
5924,596
6572,648
7216,644
7856,640
8548,692
9140,592
9784,644
10432,648
11088,656
11744,656
12404,660
13076,672
13740,664
14404,664
15064,660
15776,712
16428,652
17028,600
17676,648
18324,648
18960,636
19600,640
20236,636
20872,636
21556,684
22144,588
22776,632
23416,640
24056,640
24700,644
25396,696
25992,596
26644,652
27296,652
27940,644
28592,652
29240,648
29884,644
30580,696
31180,600
31820,640
32468,648
33120,652
33768,648
34412,644
35060,648
35704,644
36344,640
36984,640
37628,644
38264,636
38900,636
39588,688
40176,588
40812,636
41448,636
42088,640
42728,640
43364,636
44008,644
44648,640
45288,640
