time,x,y
0,664,0
664,664,0
1328,664,0
1992,664,0
2660,668,1
3316,656,1
3972,656,1
4628,656,1
5328,700,1
5924,596,1
6572,648,1
7216,644,1
7856,640,1
8548,692,1
9140,592,1
9784,644,1
10432,648,1
11088,656,1
11744,656,0
12404,660,0
13076,672,0
13740,664,0
14404,664,0
15064,660,0
15776,712,0
16428,652,0
17028,600,0
17676,648,0
18324,648,0
18960,636,0
19600,640,1
20236,636,1
20872,636,1
21556,684,1
22144,588,1
22776,632,1
23416,640,1
24056,640,1
24700,644,1
25396,696,1
25992,596,1
26644,652,1
27296,652,1
27940,644,1
28592,652,1
29240,648,1
29884,644,1
30580,696,1
31180,600,1
31820,640,1
32468,648,1
33120,652,1
33768,648,1
34412,644,0
35060,648,0
35704,644,0
36344,640,0
36984,640,1
37628,644,1
38264,636,1
38900,636,1
39588,688,1
40176,588,1
40812,636,1
41448,636,1
42088,640,1
42728,640,1
43364,636,0
44008,644,0
44648,640,0
45288,640,0
