time,x,y
0,900,0
908,908,0
1820,912,0
2740,920,0
3656,916,0
4572,916,0
5484,912,0
6404,920,0
7332,928,0
8264,932,1
9188,924,1
10112,924,1
11024,912,1
11940,916,1
12924,984,1
13792,868,1
14700,908,1
15608,908,1
16516,908,1
17416,900,0
18296,880,0
19188,892,0
20048,860,0
20900,852,0
21740,840,0
22592,852,0
23464,872,0
24328,864,0
25200,872,0
26072,872,0
26944,872,0
27796,852,0
28692,896,0
29464,772,0
30296,832,0
31196,900,0
32052,856,0
32868,816,0
33756,888,0
34644,888,0
35536,892,0
36436,900,0
37332,896,0
38228,896,0
39128,900,0
40028,900,0
40928,900,0
41168,240,0
41840,672,0
42744,904,0
43656,912,0
44572,916,0
45480,908,0
46388,908,0
47312,924,0
48224,912,0
49132,908,0
50036,904,0
50948,912,0
51860,912,0
52764,904,0
53732,968,0
54588,856,0
55488,900,0
56444,956,0
57296,852,0
58196,900,0
59080,884,0
59968,888,0
60868,900,0
61776,908,0
62680,904,0
63576,896,0
64472,896,0
65428,956,0
66268,840,0
67204,936,0
68052,848,0
68944,892,0
69840,896,0
70736,896,0
71692,956,0
72536,844,0
73476,940,0
74316,840,0
75216,900,0
76116,900,0
77012,896,0
77904,892,0
78776,872,0
79664,888,0
80552,888,0
81436,884,0
82320,884,0
83208,888,0
84092,884,0
84980,888,0
85868,888,0
86752,884,0
87640,888,0
88540,900,0
89432,892,0
90316,884,0
91184,868,0
92048,864,0
92996,948,0
93940,944,0
94884,944,0
95828,944,0
96756,928,0
97688,932,0
98612,924,0
99528,916,0
100452,924,0
101368,916,0
102300,932,0
103216,916,0
104156,940,0
105004,848,0
105900,896,0
106792,892,1
107692,900,1
108636,944,1
109484,848,1
110376,892,1
111272,896,1
112176,904,1
113088,912,0
114036,948,0
114888,852,0
115844,956,0
116060,216,0
116488,428,0
116684,196,0
117672,988,0
117824,152,0
118208,384,0
118512,304,0
118660,148,0
119044,384,0
119352,308,0
119716,364,0
120992,1276,0
121120,128,0
122888,1768,0
123764,876,0
124640,876,0
125520,880,0
126452,932,0
127284,832,0
128160,876,0
129084,924,0
129904,820,0
130772,868,0
131624,852,0
132492,868,0
133360,868,0
134220,860,0
135076,856,0
135916,840,0
136744,828,0
137152,408,0
137572,420,0
138460,888,0
139236,776,0
140060,824,0
140900,840,0
141736,836,0
142572,836,0
143396,824,0
144228,832,0
145060,832,0
145888,828,0
146712,824,0
147548,836,0
148240,692,0
148372,132,0
149204,832,0
150048,844,0
150880,832,0
151712,832,0
152548,836,0
153380,832,0
154212,832,0
155044,832,0
155880,836,0
156712,832,0
157540,828,0
158376,836,0
159200,824,0
160016,816,0
160824,808,0
161636,812,0
162448,812,0
163256,808,0
164080,824,0
164900,820,0
165720,820,0
166392,672,0
166532,140,0
167368,836,0
167860,492,0
168196,336,0
169024,828,0
169860,836,0
170684,824,0
170864,180,0
171508,644,0
171736,228,0
172328,592,0
173140,812,0
173948,808,0
174756,808,0
175568,812,0
176384,816,0
177184,800,0
178000,816,0
178824,824,0
179644,820,0
180512,868,0
181292,780,0
182112,820,0
183176,1064,0
183388,212,0
183744,356,0
184560,816,0
185376,816,1
186196,820,1
187016,820,1
187832,816,1
188648,816,1
189512,864,1
190284,772,1
191104,820,1
191932,828,1
192756,824,1
193580,824,1
194400,820,0
195212,812,0
196032,820,0
196860,828,0
197688,828,0
198504,816,0
199324,820,0
200140,816,0
200948,808,0
201748,800,0
202556,808,0
203364,808,0
204168,804,0
204968,800,0
205776,808,0
206572,796,0
207364,792,0
208148,784,0
208936,788,1
209728,792,1
210536,808,1
211348,812,1
212208,860,1
212972,764,1
213792,820,1
214612,820,1
215428,816,1
216252,824,1
217072,820,1
217896,824,0
218720,824,0
219544,824,0
220364,820,0
221196,832,0
222076,880,0
222896,820,0
223680,784,0
224516,836,0
225340,824,0
226172,832,0
227004,832,0
227832,828,0
228656,824,0
229476,820,0
230300,824,0
231124,824,0
231956,832,0
232784,828,0
233608,824,0
234440,832,0
235268,828,0
236088,820,0
236912,824,0
237740,828,0
238560,820,0
239384,824,0
240252,868,0
241076,824,0
241548,472,0
241884,336,0
242076,192,0
242600,524,0
242960,360,0
243232,272,0
243320,88,0
244136,816,0
244328,192,0
245164,836,0
245428,264,0
245608,180,0
245996,388,0
246876,880,0
247756,880,0
247992,236,0
248624,632,0
249860,1236,0
250276,416,0
250876,600,0
251168,292,0
251664,496,0
251952,288,0
252244,292,0
252836,592,0
253600,764,0
254424,824,0
255120,696,0
255264,144,0
256104,840,0
256956,852,0
257204,248,0
257468,264,0
257808,340,0
258008,200,0
258224,216,0
258444,220,0
258680,236,0
258956,276,0
259572,616,0
260452,880,0
260688,236,0
261332,644,0
262236,904,0
262580,344,0
262648,68,0
263108,460,0
263164,56,0
263440,276,0
264084,644,0
264128,44,0
265760,1632,0
266556,796,0
267148,592,0
267404,256,0
267644,240,0
268300,656,0
269124,824,0
269944,820,0
270052,108,0
270728,676,0
271704,976,0
272656,952,0
273608,952,0
274572,964,0
276344,1772,0
277308,964,0
278144,836,0
278860,716,0
279196,336,0
279552,356,0
279912,360,0
280780,868,0
281668,888,0
281720,52,0
282056,336,0
282216,160,0
282536,320,0
282848,312,0
283076,228,0
283404,328,0
284000,596,0
284204,204,0
284788,584,0
285284,496,0
285528,244,0
285856,328,0
285952,96,0
286200,248,0
286580,380,0
286856,276,0
286932,76,0
287200,268,0
287596,396,0
287776,180,0
287940,164,0
288192,252,0
288460,268,0
289196,736,0
289528,332,0
290064,536,0
290328,264,0
290576,248,0
290772,196,0
290912,140,0
291308,396,0
292196,888,0
293080,884,0
293968,888,0
294848,880,0
295256,408,0
295732,476,0
296632,900,0
297528,896,0
298024,496,0
298180,156,0
298416,236,0
298940,524,0
