time,x
0,780
772,772
1516,744
2308,792
3092,784
3868,776
4624,756
5412,788
6180,768
6932,752
7696,764
8464,768
9228,764
10016,788
10732,716
11488,756
12240,752
12984,744
13740,756
14492,752
15236,744
15988,752
16748,760
17508,760
18256,748
19016,760
19784,768
20560,776
21320,760
22080,760
22868,788
23652,784
24420,768
25196,776
25948,752
26724,776
27476,752
28244,768
29028,784
29792,764
30560,768
31344,784
32124,780
32876,752
33664,788
34440,776
35208,768
35948,740
36736,788
37512,776
38272,760
39040,768
39820,780
40632,812
41352,720
42100,748
42864,764
43636,772
44404,768
45160,756
45952,792
46732,780
47512,780
48284,772
49060,776
49844,784
50632,788
51416,784
52184,768
52952,768
53740,788
54520,780
55292,772
56076,784
56828,752
57636,808
58440,804
59248,808
60072,824
60812,740
61600,788
62424,824
63188,764
63904,716
64700,796
65472,772
66288,816
67056,768
67808,752
68544,736
69276,732
69952,676
70688,736
71428,740
72176,748
72940,764
73704,764
74468,764
75288,820
76096,808
76884,788
77684,800
78484,800
79284,800
80044,760
80828,784
81596,768
82372,776
83120,748
83928,808
84656,728
85440,784
86280,840
87060,780
87816,756
88628,812
89404,776
90208,804
91024,816
91808,784
92652,844
93480,828
94308,828
95096,788
95936,840
96752,816
97604,852
98408,804
99200,792
99976,776
100728,752
101468,740
102196,728
102912,716
103612,700
104244,632
104984,740
105628,644
106364,736
107124,760
107912,788
108692,780
109472,780
110292,820
111112,820
111964,852
112724,760
113536,812
114360,824
115144,784
115960,816
116764,804
117564,800
118360,796
119164,804
119968,804
120748,780
121568,820
122380,812
123184,804
123980,796
124780,800
125576,796
126364,788
127160,796
127940,780
128720,780
129480,760
130272,792
131088,816
131856,768
132596,740
133384,788
134148,764
134928,780
135708,780
136492,784
137264,772
138088,824
138812,724
139564,752
140352,788
141120,768
141872,752
142644,772
143408,764
144176,768
144932,756
145716,784
146496,780
147288,792
148100,812
148848,748
149636,788
150424,788
151200,776
151984,784
152768,784
153524,756
154320,796
155100,780
155872,772
156640,768
157424,784
158208,784
158960,752
159752,792
160532,780
161340,808
162096,756
162832,736
163652,820
164376,724
165156,780
165916,760
166732,816
167496,764
168240,744
168980,740
169704,724
170432,728
171168,736
171900,732
172588,688
173328,740
174124,796
174816,692
175556,740
176320,764
177116,796
177832,716
178592,760
179372,780
180168,796
180948,780
181744,796
182548,804
