time,x
0,776
812,812
1524,712
2276,752
3032,756
3764,732
4480,716
5188,708
5932,744
6700,768
7372,672
8160,788
8856,696
9592,736
10336,744
11088,752
11824,736
12600,776
13364,764
14180,816
14900,720
15676,776
16456,780
17280,824
18000,720
18764,764
19560,796
20344,784
21172,828
21900,728
22680,780
23468,788
24256,788
25056,800
25828,772
26644,816
27452,808
28260,808
29044,784
29836,792
30660,824
31420,760
32172,752
32888,716
33648,760
34384,736
35156,772
35936,780
36732,796
37500,768
38300,800
39104,804
39900,796
40688,788
41496,808
42296,800
43084,788
43880,796
44676,796
45464,788
46256,792
47048,792
47892,844
48628,736
49396,768
50184,788
50960,776
51720,760
52500,780
53276,776
54044,768
54816,772
55596,780
56372,776
57120,748
