time,x
0,608
600,600
1220,620
1832,612
2456,624
3080,624
3696,616
4324,628
4952,628
5576,624
6204,628
6824,620
7448,624
8076,628
8624,548
9312,688
9924,612
10592,668
11156,564
11688,532
12380,692
12988,608
13620,632
14240,620
14860,620
15500,640
16132,632
16792,660
17440,648
18104,664
18764,660
19472,708
20072,600
20708,636
21348,640
21972,624
22604,632
23220,616
23832,612
24448,616
25056,608
25664,608
26268,604
26872,604
27480,608
28084,604
28708,624
29340,632
29968,628
30608,640
31236,628
31872,636
32504,632
33132,628
33768,636
35024,1256
35648,624
36264,616
36932,668
37504,572
38120,616
38744,624
39360,616
39984,624
40612,628
41240,628
41864,624
42484,620
43112,628
43728,616
44340,612
44956,616
45612,656
46180,568
46796,616
47408,612
48020,612
48624,604
49236,612
49840,604
50456,616
51060,604
51668,608
52880,1212
53480,600
54680,1200
55276,596
55880,604
56476,596
57080,604
57680,600
58288,608
58896,608
59500,604
60112,612
60636,524
61324,688
61936,612
62540,604
63144,604
63760,616
64376,616
65012,636
65640,628
66280,640
66916,636
67548,632
68184,636
68804,620
69436,632
69948,512
70688,740
71292,604
71924,632
72536,612
73140,604
73744,604
74356,612
74960,604
76172,1212
76776,604
77384,608
77988,604
78640,652
79196,556
79792,596
80396,604
80988,592
82172,1184
82760,588
83352,592
83940,588
84532,592
85124,592
85716,592
86308,592
86896,588
87492,596
88084,592
88672,588
89260,588
