time,x,y
0,744,0
828,828,0
1540,712,0
2364,824,0
3124,760,0
3852,728,0
4668,816,0
5380,712,0
6160,780,0
6936,776,0
7708,772,0
8488,780,0
9312,824,0
10104,792,0
10828,724,0
11616,788,0
12456,840,0
13176,720,0
13952,776,0
14728,776,1
15492,764,1
16248,756,1
17016,768,1
17836,820,1
18544,708,1
19316,772,1
20088,772,1
20836,748,1
21608,772,1
22392,784,0
23152,760,0
23920,768,0
24696,776,0
25460,764,0
26216,756,0
26976,760,0
27720,744,0
28484,764,0
29248,764,0
29996,748,0
30756,760,0
31492,736,0
32252,760,1
33000,748,1
33752,752,1
34492,740,1
35256,764,1
36060,804,1
36768,708,1
37548,780,1
38304,756,1
39060,756,1
39856,796,1
40564,708,1
41312,748,1
42064,752,1
42860,796,1
43556,696,1
44308,752,1
45064,756,1
45868,804,1
46576,708,1
47336,760,1
48104,768,1
48868,764,1
49652,784,0
50448,796,0
51220,772,0
52024,804,0
52736,712,0
53476,740,0
54224,748,0
55032,808,0
55788,756,0
56504,716,0
57276,772,0
58096,820,0
58860,764,0
59596,736,0
60380,784,0
61144,764,0
61924,780,0
