time,x
0,744
828,828
1540,712
2364,824
3124,760
3852,728
4668,816
5380,712
6160,780
6936,776
7708,772
8488,780
9312,824
10104,792
10828,724
11616,788
12456,840
13176,720
13952,776
14728,776
15492,764
16248,756
17016,768
17836,820
18544,708
19316,772
20088,772
20836,748
21608,772
22392,784
23152,760
23920,768
24696,776
25460,764
26216,756
26976,760
27720,744
28484,764
29248,764
29996,748
30756,760
31492,736
32252,760
33000,748
33752,752
34492,740
35256,764
36060,804
36768,708
37548,780
38304,756
39060,756
39856,796
40564,708
41312,748
42064,752
42860,796
43556,696
44308,752
45064,756
45868,804
46576,708
47336,760
48104,768
48868,764
49652,784
50448,796
51220,772
52024,804
52736,712
53476,740
54224,748
55032,808
55788,756
56504,716
57276,772
58096,820
58860,764
59596,736
60380,784
61144,764
61924,780
