time,x
0,552
556,556
1108,552
1656,548
2212,556
3308,1096
3864,556
4412,548
4964,552
5512,548
6056,544
6596,540
7140,544
7680,540
8216,536
8760,544
9304,544
9840,536
10380,540
10924,544
11468,544
12008,540
12552,544
13100,548
13640,540
14228,588
14728,500
15272,544
15812,540
16352,540
16896,544
17440,544
17980,540
18524,544
19068,544
19604,536
20144,540
20688,544
21228,540
21768,540
22312,544
22856,544
23396,540
23944,548
24488,544
25028,540
25568,540
26116,548
26652,536
27240,588
27736,496
28280,544
28816,536
29360,544
29904,544
30448,544
30988,540
31536,548
32076,540
32620,544
33160,540
33704,544
34244,540
34792,548
35332,540
35876,544
36416,540
36956,540
37496,540
38040,544
38580,540
39116,536
39660,544
40244,584
40732,488
41272,540
41804,532
42340,536
42880,540
43412,532
43948,536
44492,544
45032,540
45576,544
46120,544
46660,540
47252,592
47752,500
48296,544
48836,540
49384,548
49932,548
50472,540
51020,548
51568,548
52112,544
