time,x,y
0,632,0
628,628,0
1248,620,0
1876,628,0
2508,632,0
3140,632,0
3764,624,0
4392,628,0
5080,688,0
6284,1204,0
6912,628,0
7596,684,0
8168,572,0
8800,632,1
9432,632,1
10056,624,1
10740,684,1
11312,572,1
11940,628,1
12568,628,1
13196,628,1
13832,636,0
14464,632,0
15096,632,0
15732,636,0
16360,628,0
16984,624,1
17612,628,1
18244,632,1
18876,632,1
19560,684,1
20136,576,1
20768,632,1
21400,632,1
22028,628,0
23288,1260,0
23916,628,0
24540,624,0
25168,628,0
25792,624,0
26416,624,0
27032,616,0
28284,1252,0
28904,620,0
29532,628,0
30164,632,1
30792,628,1
31420,628,1
32052,632,1
32744,692,1
33312,568,1
33940,628,1
34568,628,1
35200,632,1
35824,624,0
36452,628,0
37084,632,0
37764,680,0
38336,572,0
39024,688,0
39596,572,0
40224,628,0
40852,628,0
41480,628,0
42108,628,0
42784,676,0
43360,576,0
44040,680,0
44660,620,0
45844,1184,0
46524,680,0
47764,1240,0
48332,568,0
49012,680,0
49580,568,0
50212,632,0
50844,632,0
51468,624,0
52100,632,0
52732,632,0
53360,628,0
53988,628,0
54616,628,0
55244,628,0
56552,1308,0
57128,576,0
57756,628,0
58376,620,0
59004,628,0
59636,632,0
60268,632,0
60892,624,0
61524,632,0
62152,628,0
62780,628,0
64032,1252,0
64660,628,0
65276,616,1
65896,620,1
66528,632,1
67156,628,1
67780,624,1
68464,684,1
69036,572,1
69664,628,1
70284,620,1
70968,684,1
71536,568,1
72156,620,1
72776,620,1
73460,684,1
74024,564,1
74644,620,1
75264,620,1
75944,680,1
76508,564,1
77128,620,1
77748,620,1
78368,620,1
78996,628,0
79620,624,0
80248,628,0
80876,628,0
81504,628,0
82128,624,0
82756,628,0
83996,1240,0
84624,628,0
85244,620,0
85860,616,0
86480,620,0
88320,1840,0
88936,616,0
89548,612,0
90164,616,0
90784,620,0
91400,616,0
92016,616,0
92636,620,0
93260,624,0
93940,680,0
