time,x
0,632
628,628
1248,620
1876,628
2508,632
3140,632
3764,624
4392,628
5080,688
6284,1204
6912,628
7596,684
8168,572
8800,632
9432,632
10056,624
10740,684
11312,572
11940,628
12568,628
13196,628
13832,636
14464,632
15096,632
15732,636
16360,628
16984,624
17612,628
18244,632
18876,632
19560,684
20136,576
20768,632
21400,632
22028,628
23288,1260
23916,628
24540,624
25168,628
25792,624
26416,624
27032,616
28284,1252
28904,620
29532,628
30164,632
30792,628
31420,628
32052,632
32744,692
33312,568
33940,628
34568,628
35200,632
35824,624
36452,628
37084,632
37764,680
38336,572
39024,688
39596,572
40224,628
40852,628
41480,628
42108,628
42784,676
43360,576
44040,680
44660,620
45844,1184
46524,680
47764,1240
48332,568
49012,680
49580,568
50212,632
50844,632
51468,624
52100,632
52732,632
53360,628
53988,628
54616,628
55244,628
56552,1308
57128,576
57756,628
58376,620
59004,628
59636,632
60268,632
60892,624
61524,632
62152,628
62780,628
64032,1252
64660,628
65276,616
65896,620
66528,632
67156,628
67780,624
68464,684
69036,572
69664,628
70284,620
70968,684
71536,568
72156,620
72776,620
73460,684
74024,564
74644,620
75264,620
75944,680
76508,564
77128,620
77748,620
78368,620
78996,628
79620,624
80248,628
80876,628
81504,628
82128,624
82756,628
83996,1240
84624,628
85244,620
85860,616
86480,620
88320,1840
88936,616
89548,612
90164,616
90784,620
91400,616
92016,616
92636,620
93260,624
93940,680
